HHS	DVD	age	rcu	pi	flu	allcause	pop	AH1P	AH3	B	RSV
8	201430	2	1	0	0	6	4396986	0	0	0	4.3545960907707e-05
8	201430	3	37	4	0	144	10273210	0	0	0	4.3545960907707e-05
8	201430	4	126	7	0	244	4314874	0	0	0	4.3545960907707e-05
8	201430	5	723	69	0	1058	2953671	0	0	0	4.3545960907707e-05
8	201431	1	4	0	0	29	1694454	0	0	0	1.62691554111071e-05
8	201431	2	1	0	0	5	4398005	0	0	0	1.62691554111071e-05
8	201431	3	52	5	0	154	10276106	0	0	0	1.62691554111071e-05
8	201431	4	152	11	0	290	4315538	0	0	0	1.62691554111071e-05
8	201431	5	667	65	0	979	2956042	0	0	0	1.62691554111071e-05
8	201432	1	3	0	0	23	1694543	0	0	3.17177639844456e-05	1.68173858488956e-05
8	201432	2	2	1	0	11	4399029	0	0	3.17177639844456e-05	1.68173858488956e-05
8	201432	3	35	3	0	140	10279044	0	0	3.17177639844456e-05	1.68173858488956e-05
8	201432	4	151	8	0	256	4316198	0	0	3.17177639844456e-05	1.68173858488956e-05
8	201432	5	663	63	0	987	2958413	0	0	3.17177639844456e-05	1.68173858488956e-05
8	201433	1	4	1	0	24	1694636	0	0	1.64825405010604e-05	1.7074019227175e-05
8	201433	2	2	0	0	9	4400057	0	0	1.64825405010604e-05	1.7074019227175e-05
8	201433	3	36	3	0	143	10282020	0	0	1.64825405010604e-05	1.7074019227175e-05
8	201433	4	137	11	0	277	4316856	0	0	1.64825405010604e-05	1.7074019227175e-05
8	201433	5	715	67	0	1041	2960783	0	0	1.64825405010604e-05	1.7074019227175e-05
8	201434	1	2	1	0	16	1694732	0	1.56072535545701e-05	0	3.17111015404221e-05
8	201434	2	2	0	0	13	4401089	0	1.56072535545701e-05	0	3.17111015404221e-05
8	201434	3	37	5	0	137	10285035	0	1.56072535545701e-05	0	3.17111015404221e-05
8	201434	4	122	9	0	232	4317510	0	1.56072535545701e-05	0	3.17111015404221e-05
8	201434	5	708	67	0	1055	2963154	0	1.56072535545701e-05	0	3.17111015404221e-05
8	201435	1	2	1	0	17	1694832	0	1.52280136892654e-05	0	1.6356014703285e-05
8	201435	2	0	0	0	3	4402124	0	1.52280136892654e-05	0	1.6356014703285e-05
8	201435	3	40	6	0	137	10288088	0	1.52280136892654e-05	0	1.6356014703285e-05
8	201435	4	151	12	0	266	4318160	0	1.52280136892654e-05	0	1.6356014703285e-05
8	201435	5	704	77	0	1031	2965524	0	1.52280136892654e-05	0	1.6356014703285e-05
8	201436	1	2	0	0	22	1694936	0	0	6.6109384003454e-06	0
8	201436	2	0	0	0	10	4403162	0	0	6.6109384003454e-06	0
8	201436	3	43	6	0	149	10291176	0	0	6.6109384003454e-06	0
8	201436	4	129	12	0	237	4318807	0	0	6.6109384003454e-06	0
8	201436	5	750	89	0	1107	2967895	0	0	6.6109384003454e-06	0
8	201437	1	4	2	1	16	1695043	0	0	0	5.44323943745304e-05
8	201437	2	4	0	0	9	4404203	0	0	0	5.44323943745304e-05
8	201437	3	52	6	0	150	10294300	0	0	0	5.44323943745304e-05
8	201437	4	145	12	0	279	4319449	0	0	0	5.44323943745304e-05
8	201437	5	731	97	0	1078	2970265	0	0	0	5.44323943745304e-05
8	201438	1	4	0	0	19	1695153	0	2.30771227060122e-05	3.46156840590183e-05	1.25676762844904e-05
8	201438	2	1	0	0	5	4405246	0	2.30771227060122e-05	3.46156840590183e-05	1.25676762844904e-05
8	201438	3	43	5	0	147	10297458	0	2.30771227060122e-05	3.46156840590183e-05	1.25676762844904e-05
8	201438	4	138	13	0	253	4320088	0	2.30771227060122e-05	3.46156840590183e-05	1.25676762844904e-05
8	201438	5	794	84	0	1119	2972636	0	2.30771227060122e-05	3.46156840590183e-05	1.25676762844904e-05
8	201439	1	3	0	0	20	1695267	0	2.39717388018419e-05	0	0
8	201439	2	2	0	0	11	4406292	0	2.39717388018419e-05	0	0
8	201439	3	39	5	0	148	10300650	0	2.39717388018419e-05	0	0
8	201439	4	144	12	0	247	4320723	0	2.39717388018419e-05	0	0
8	201439	5	743	86	0	1090	2975007	0	2.39717388018419e-05	0	0
8	201440	1	2	0	0	13	1695384	0	2.11822169059011e-05	3.17733253588517e-05	4.848865151634e-05
8	201440	2	2	0	0	9	4407340	0	2.11822169059011e-05	3.17733253588517e-05	4.848865151634e-05
8	201440	3	58	12	0	163	10303873	0	2.11822169059011e-05	3.17733253588517e-05	4.848865151634e-05
8	201440	4	158	18	0	266	4321353	0	2.11822169059011e-05	3.17733253588517e-05	4.848865151634e-05
8	201440	5	729	64	0	1076	2977377	0	2.11822169059011e-05	3.17733253588517e-05	4.848865151634e-05
8	201441	1	5	1	0	20	1695505	0	1.13729058984898e-05	0	5.34123531257273e-05
8	201441	2	3	1	0	8	4408390	0	1.13729058984898e-05	0	5.34123531257273e-05
8	201441	3	44	4	0	136	10307127	0	1.13729058984898e-05	0	5.34123531257273e-05
8	201441	4	132	18	1	255	4321979	0	1.13729058984898e-05	0	5.34123531257273e-05
8	201441	5	771	73	0	1132	2979749	0	1.13729058984898e-05	0	5.34123531257273e-05
8	201442	1	1	0	0	21	1695629	0	3.44153845524581e-05	1.14717948508194e-05	2.76309897482101e-05
8	201442	2	2	0	0	9	4409441	0	3.44153845524581e-05	1.14717948508194e-05	2.76309897482101e-05
8	201442	3	43	3	0	142	10310411	0	3.44153845524581e-05	1.14717948508194e-05	2.76309897482101e-05
8	201442	4	140	8	0	257	4322600	0	3.44153845524581e-05	1.14717948508194e-05	2.76309897482101e-05
8	201442	5	834	63	0	1179	2982120	0	3.44153845524581e-05	1.14717948508194e-05	2.76309897482101e-05
8	201443	1	6	0	0	22	1695757	0	2.98768333488859e-05	2.98768333488859e-05	5.28418619678057e-05
8	201443	2	1	0	0	8	4410493	0	2.98768333488859e-05	2.98768333488859e-05	5.28418619678057e-05
8	201443	3	39	3	0	145	10313725	0	2.98768333488859e-05	2.98768333488859e-05	5.28418619678057e-05
8	201443	4	133	14	0	229	4323216	0	2.98768333488859e-05	2.98768333488859e-05	5.28418619678057e-05
8	201443	5	778	99	1	1134	2984492	0	2.98768333488859e-05	2.98768333488859e-05	5.28418619678057e-05
8	201444	1	2	0	0	17	1695888	0	0.000122518090613979	1.3613121179331e-05	6.52351549583784e-05
8	201444	2	0	0	0	6	4411546	0	0.000122518090613979	1.3613121179331e-05	6.52351549583784e-05
8	201444	3	44	5	1	147	10317066	0	0.000122518090613979	1.3613121179331e-05	6.52351549583784e-05
8	201444	4	116	15	0	245	4323827	0	0.000122518090613979	1.3613121179331e-05	6.52351549583784e-05
8	201444	5	757	80	0	1124	2986864	0	0.000122518090613979	1.3613121179331e-05	6.52351549583784e-05
8	201445	1	4	0	0	20	1696022	0	0.000147276554002491	4.41829662007473e-05	7.01036397051858e-05
8	201445	2	1	0	0	8	4412600	0	0.000147276554002491	4.41829662007473e-05	7.01036397051858e-05
8	201445	3	50	2	0	167	10320434	0	0.000147276554002491	4.41829662007473e-05	7.01036397051858e-05
8	201445	4	155	19	0	269	4324433	0	0.000147276554002491	4.41829662007473e-05	7.01036397051858e-05
8	201445	5	733	68	0	1111	2989237	0	0.000147276554002491	4.41829662007473e-05	7.01036397051858e-05
8	201446	1	4	0	0	23	1696160	0	0.00023209395163162	1.54729301087747e-05	0.000191310669396032
8	201446	2	1	0	0	8	4413653	0	0.00023209395163162	1.54729301087747e-05	0.000191310669396032
8	201446	3	62	9	0	159	10323828	0	0.00023209395163162	1.54729301087747e-05	0.000191310669396032
8	201446	4	122	12	0	242	4325034	0	0.00023209395163162	1.54729301087747e-05	0.000191310669396032
8	201446	5	788	75	0	1156	2991610	0	0.00023209395163162	1.54729301087747e-05	0.000191310669396032
8	201447	1	4	1	0	20	1696301	0	0.000652742634655369	4.25701718253501e-05	0.000338554495073892
8	201447	2	2	1	0	12	4414707	0	0.000652742634655369	4.25701718253501e-05	0.000338554495073892
8	201447	3	46	6	1	145	10327247	0	0.000652742634655369	4.25701718253501e-05	0.000338554495073892
8	201447	4	161	9	0	292	4325629	0	0.000652742634655369	4.25701718253501e-05	0.000338554495073892
8	201447	5	849	66	0	1223	2993983	0	0.000652742634655369	4.25701718253501e-05	0.000338554495073892
8	201448	1	3	1	0	12	1696445	1.3017902040029e-05	0.00203079271824453	3.35050921358124e-05	0.000423782627226271
8	201448	2	1	0	0	8	4415761	1.3017902040029e-05	0.00203079271824453	3.35050921358124e-05	0.000423782627226271
8	201448	3	49	6	1	149	10330689	1.3017902040029e-05	0.00203079271824453	3.35050921358124e-05	0.000423782627226271
8	201448	4	156	21	1	285	4326219	1.3017902040029e-05	0.00203079271824453	3.35050921358124e-05	0.000423782627226271
8	201448	5	823	73	1	1181	2996357	1.3017902040029e-05	0.00203079271824453	3.35050921358124e-05	0.000423782627226271
8	201449	1	4	0	0	19	1696592	0	0.00358362841074776	5.78004582378671e-05	0.000689012084954707
8	201449	2	2	1	0	9	4416814	0	0.00358362841074776	5.78004582378671e-05	0.000689012084954707
8	201449	3	43	8	0	128	10334154	0	0.00358362841074776	5.78004582378671e-05	0.000689012084954707
8	201449	4	161	15	1	284	4326803	0	0.00358362841074776	5.78004582378671e-05	0.000689012084954707
8	201449	5	822	96	4	1192	2998732	0	0.00358362841074776	5.78004582378671e-05	0.000689012084954707
8	201450	1	3	1	1	17	1696743	0	0.00650551289666926	7.07120967029268e-05	0.00153600199286594
8	201450	2	2	0	0	8	4417866	0	0.00650551289666926	7.07120967029268e-05	0.00153600199286594
8	201450	3	45	5	0	134	10337641	0	0.00650551289666926	7.07120967029268e-05	0.00153600199286594
8	201450	4	155	20	2	285	4327381	0	0.00650551289666926	7.07120967029268e-05	0.00153600199286594
8	201450	5	852	119	7	1213	3001108	0	0.00650551289666926	7.07120967029268e-05	0.00153600199286594
8	201451	1	2	1	0	15	1696896	0	0.0103585412132697	0.000118199121728181	0.00192180060395749
8	201451	2	1	1	1	8	4418917	0	0.0103585412132697	0.000118199121728181	0.00192180060395749
8	201451	3	49	9	2	135	10341149	0	0.0103585412132697	0.000118199121728181	0.00192180060395749
8	201451	4	130	11	0	250	4327953	0	0.0103585412132697	0.000118199121728181	0.00192180060395749
8	201451	5	872	128	17	1253	3003484	0	0.0103585412132697	0.000118199121728181	0.00192180060395749
8	201452	1	4	0	0	16	1697053	0	0.0151056995402063	0.000124071454129005	0.00358381108305964
8	201452	2	3	1	1	8	4419967	0	0.0151056995402063	0.000124071454129005	0.00358381108305964
8	201452	3	60	8	3	158	10344676	0	0.0151056995402063	0.000124071454129005	0.00358381108305964
8	201452	4	166	17	1	268	4328518	0	0.0151056995402063	0.000124071454129005	0.00358381108305964
8	201452	5	951	137	32	1317	3005861	0	0.0151056995402063	0.000124071454129005	0.00358381108305964
8	201453	1	2	1	1	13	1697213	0	0.0134384013426224	0.0002862439747868	0.00570786566538725
8	201453	2	2	0	0	9	4421015	0	0.0134384013426224	0.0002862439747868	0.00570786566538725
8	201453	3	59	7	3	149	10348221	0	0.0134384013426224	0.0002862439747868	0.00570786566538725
8	201453	4	171	20	7	301	4329078	0	0.0134384013426224	0.0002862439747868	0.00570786566538725
8	201453	5	1094	206	56	1489	3008238	0	0.0134384013426224	0.0002862439747868	0.00570786566538725
8	201501	1	2	2	2	17	1697376	5.57226403281752e-05	0.00771758568545227	0.000110064542665918	0.00442187655786625
8	201501	2	2	0	0	12	4422061	5.57226403281752e-05	0.00771758568545227	0.000110064542665918	0.00442187655786625
8	201501	3	61	8	2	145	10351785	5.57226403281752e-05	0.00771758568545227	0.000110064542665918	0.00442187655786625
8	201501	4	188	27	7	304	4329630	5.57226403281752e-05	0.00771758568545227	0.000110064542665918	0.00442187655786625
8	201501	5	1137	219	66	1549	3010617	5.57226403281752e-05	0.00771758568545227	0.000110064542665918	0.00442187655786625
8	201502	1	5	0	0	20	1697543	3.16741640970403e-05	0.00560632704517613	0.00034264095746964	0.00619017230376516
8	201502	2	4	2	0	6	4423105	3.16741640970403e-05	0.00560632704517613	0.00034264095746964	0.00619017230376516
8	201502	3	47	9	1	152	10355364	3.16741640970403e-05	0.00560632704517613	0.00034264095746964	0.00619017230376516
8	201502	4	156	27	5	275	4330176	3.16741640970403e-05	0.00560632704517613	0.00034264095746964	0.00619017230376516
8	201502	5	1024	204	47	1417	3012997	3.16741640970403e-05	0.00560632704517613	0.00034264095746964	0.00619017230376516
8	201503	1	5	0	0	20	1697712	0	0.00458700688337792	0.000378140352393162	0.00832453328886995
8	201503	2	2	1	1	5	4424146	0	0.00458700688337792	0.000378140352393162	0.00832453328886995
8	201503	3	49	3	0	130	10358959	0	0.00458700688337792	0.000378140352393162	0.00832453328886995
8	201503	4	150	12	2	245	4330715	0	0.00458700688337792	0.000378140352393162	0.00832453328886995
8	201503	5	870	125	16	1228	3015377	0	0.00458700688337792	0.000378140352393162	0.00832453328886995
8	201504	1	2	0	0	17	1697884	0	0.00262008066593006	0.000740135781336174	0.00959063197025018
8	201504	2	2	0	0	12	4425184	0	0.00262008066593006	0.000740135781336174	0.00959063197025018
8	201504	3	48	7	2	153	10362568	0	0.00262008066593006	0.000740135781336174	0.00959063197025018
8	201504	4	157	14	5	280	4331248	0	0.00262008066593006	0.000740135781336174	0.00959063197025018
8	201504	5	871	114	16	1227	3017759	0	0.00262008066593006	0.000740135781336174	0.00959063197025018
8	201505	1	3	1	1	21	1698059	0	0.00206864033869003	0.00103432016934501	0.00945278291214921
8	201505	2	0	0	0	6	4426219	0	0.00206864033869003	0.00103432016934501	0.00945278291214921
8	201505	3	56	8	1	138	10366191	0	0.00206864033869003	0.00103432016934501	0.00945278291214921
8	201505	4	156	14	0	259	4331772	0	0.00206864033869003	0.00103432016934501	0.00945278291214921
8	201505	5	849	105	12	1220	3020141	0	0.00206864033869003	0.00103432016934501	0.00945278291214921
8	201506	1	3	0	0	25	1698238	0	0.00114745021614294	0.000880083175488276	0.00900528225914341
8	201506	2	1	1	0	5	4427251	0	0.00114745021614294	0.000880083175488276	0.00900528225914341
8	201506	3	42	5	0	126	10369826	0	0.00114745021614294	0.000880083175488276	0.00900528225914341
8	201506	4	136	16	1	268	4332290	0	0.00114745021614294	0.000880083175488276	0.00900528225914341
8	201506	5	809	129	19	1158	3022525	0	0.00114745021614294	0.000880083175488276	0.00900528225914341
8	201507	1	6	1	0	20	1698419	2.20648995614314e-05	0.000882595982457254	0.000994010104934111	0.00700581399957291
8	201507	2	2	2	0	9	4428279	2.20648995614314e-05	0.000882595982457254	0.000994010104934111	0.00700581399957291
8	201507	3	44	5	0	154	10373472	2.20648995614314e-05	0.000882595982457254	0.000994010104934111	0.00700581399957291
8	201507	4	161	19	0	267	4332800	2.20648995614314e-05	0.000882595982457254	0.000994010104934111	0.00700581399957291
8	201507	5	878	113	10	1218	3024910	2.20648995614314e-05	0.000882595982457254	0.000994010104934111	0.00700581399957291
8	201508	1	3	1	1	21	1698603	2.17619718771684e-05	0.000489644367236289	0.00115298883727398	0.00590433032759415
8	201508	2	2	1	1	11	4429303	2.17619718771684e-05	0.000489644367236289	0.00115298883727398	0.00590433032759415
8	201508	3	40	4	0	154	10377128	2.17619718771684e-05	0.000489644367236289	0.00115298883727398	0.00590433032759415
8	201508	4	147	18	0	262	4333302	2.17619718771684e-05	0.000489644367236289	0.00115298883727398	0.00590433032759415
8	201508	5	899	115	10	1233	3027296	2.17619718771684e-05	0.000489644367236289	0.00115298883727398	0.00590433032759415
8	201509	1	4	0	0	16	1698791	0	0.000339866730398795	0.00124617801146225	0.00524277971120114
8	201509	2	4	0	0	11	4430323	0	0.000339866730398795	0.00124617801146225	0.00524277971120114
8	201509	3	46	5	0	132	10380794	0	0.000339866730398795	0.00124617801146225	0.00524277971120114
8	201509	4	131	12	1	240	4333797	0	0.000339866730398795	0.00124617801146225	0.00524277971120114
8	201509	5	874	109	10	1199	3029683	0	0.000339866730398795	0.00124617801146225	0.00524277971120114
8	201510	1	1	1	0	18	1698981	2.67633845554777e-05	0.00034792399922121	0.00134684924438647	0.00370253891177312
8	201510	2	1	0	0	6	4431338	2.67633845554777e-05	0.00034792399922121	0.00134684924438647	0.00370253891177312
8	201510	3	42	7	0	128	10384467	2.67633845554777e-05	0.00034792399922121	0.00134684924438647	0.00370253891177312
8	201510	4	139	11	1	262	4334284	2.67633845554777e-05	0.00034792399922121	0.00134684924438647	0.00370253891177312
8	201510	5	830	116	7	1172	3032072	2.67633845554777e-05	0.00034792399922121	0.00134684924438647	0.00370253891177312
8	201511	1	4	2	0	22	1699174	0	0.000135895577602424	0.00104535059694172	0.00294743342180914
8	201511	2	3	1	0	11	4432348	0	0.000135895577602424	0.00104535059694172	0.00294743342180914
8	201511	3	36	6	0	154	10388148	0	0.000135895577602424	0.00104535059694172	0.00294743342180914
8	201511	4	139	11	0	264	4334762	0	0.000135895577602424	0.00104535059694172	0.00294743342180914
8	201511	5	875	120	5	1226	3034462	0	0.000135895577602424	0.00104535059694172	0.00294743342180914
8	201512	1	4	1	0	14	1699369	0	2.11557983568705e-05	0.00088854353098856	0.00213386335804977
8	201512	2	2	0	0	10	4433353	0	2.11557983568705e-05	0.00088854353098856	0.00213386335804977
8	201512	3	39	5	1	142	10391834	0	2.11557983568705e-05	0.00088854353098856	0.00213386335804977
8	201512	4	156	23	1	284	4335232	0	2.11557983568705e-05	0.00088854353098856	0.00213386335804977
8	201512	5	823	109	3	1188	3036853	0	2.11557983568705e-05	0.00088854353098856	0.00213386335804977
8	201513	1	4	1	0	20	1699568	0	7.1622522220674e-05	0.000859470266648088	0.00166430328450457
8	201513	2	2	0	0	6	4434353	0	7.1622522220674e-05	0.000859470266648088	0.00166430328450457
8	201513	3	48	6	2	142	10395526	0	7.1622522220674e-05	0.000859470266648088	0.00166430328450457
8	201513	4	164	21	0	263	4335694	0	7.1622522220674e-05	0.000859470266648088	0.00166430328450457
8	201513	5	833	99	7	1179	3039246	0	7.1622522220674e-05	0.000859470266648088	0.00166430328450457
8	201514	1	5	0	0	16	1699769	0	0	0.000854957999971477	0.00108188993333512
8	201514	2	1	0	0	9	4435347	0	0	0.000854957999971477	0.00108188993333512
8	201514	3	53	8	1	156	10399221	0	0	0.000854957999971477	0.00108188993333512
8	201514	4	163	16	2	300	4336147	0	0	0.000854957999971477	0.00108188993333512
8	201514	5	842	115	6	1206	3041640	0	0	0.000854957999971477	0.00108188993333512
8	201515	1	1	0	0	20	1699973	0	0	0.000637686609931996	0.000518757593744642
8	201515	2	2	0	0	11	4436335	0	0	0.000637686609931996	0.000518757593744642
8	201515	3	56	9	0	172	10402920	0	0	0.000637686609931996	0.000518757593744642
8	201515	4	176	19	0	302	4336592	0	0	0.000637686609931996	0.000518757593744642
8	201515	5	862	117	5	1204	3044036	0	0	0.000637686609931996	0.000518757593744642
8	201516	1	5	1	1	28	1700180	0	4.93320709575252e-05	0.000690648993405353	0.000429446533770473
8	201516	2	1	0	0	5	4437317	0	4.93320709575252e-05	0.000690648993405353	0.000429446533770473
8	201516	3	41	5	0	133	10406620	0	4.93320709575252e-05	0.000690648993405353	0.000429446533770473
8	201516	4	147	13	0	269	4337027	0	4.93320709575252e-05	0.000690648993405353	0.000429446533770473
8	201516	5	807	89	3	1205	3046433	0	4.93320709575252e-05	0.000690648993405353	0.000429446533770473
8	201517	1	2	2	0	19	1700390	0	0	0.000611912727108888	0.000437286689419795
8	201517	2	2	1	0	11	4438292	0	0	0.000611912727108888	0.000437286689419795
8	201517	3	51	5	0	152	10410321	0	0	0.000611912727108888	0.000437286689419795
8	201517	4	138	14	1	248	4337453	0	0	0.000611912727108888	0.000437286689419795
8	201517	5	769	90	1	1105	3048832	0	0	0.000611912727108888	0.000437286689419795
8	201518	1	2	0	0	24	1700602	0	0	0.000515274199484726	0.000191169080859059
8	201518	2	4	0	0	8	4439260	0	0	0.000515274199484726	0.000191169080859059
8	201518	3	45	4	0	148	10414022	0	0	0.000515274199484726	0.000191169080859059
8	201518	4	145	14	0	271	4337870	0	0	0.000515274199484726	0.000191169080859059
8	201518	5	778	84	0	1117	3051233	0	0	0.000515274199484726	0.000191169080859059
8	201519	1	0	0	0	16	1700818	0	0	0.000260887624096152	0.00017294899310887
8	201519	2	1	0	0	6	4440222	0	0	0.000260887624096152	0.00017294899310887
8	201519	3	53	5	0	145	10417721	0	0	0.000260887624096152	0.00017294899310887
8	201519	4	169	12	0	298	4338278	0	0	0.000260887624096152	0.00017294899310887
8	201519	5	770	84	2	1123	3053636	0	0	0.000260887624096152	0.00017294899310887
8	201520	1	1	1	0	15	1701035	0	0	0.00017755969360253	7.15318249050048e-05
8	201520	2	2	0	0	12	4441175	0	0	0.00017755969360253	7.15318249050048e-05
8	201520	3	57	7	0	162	10421418	0	0	0.00017755969360253	7.15318249050048e-05
8	201520	4	156	11	0	262	4338676	0	0	0.00017755969360253	7.15318249050048e-05
8	201520	5	816	75	0	1156	3056040	0	0	0.00017755969360253	7.15318249050048e-05
8	201521	1	2	0	0	18	1701256	0	0	0.000206519648536875	6.19504793093746e-05
8	201521	2	6	0	0	15	4442121	0	0	0.000206519648536875	6.19504793093746e-05
8	201521	3	52	1	0	138	10425112	0	0	0.000206519648536875	6.19504793093746e-05
8	201521	4	153	12	0	274	4339065	0	0	0.000206519648536875	6.19504793093746e-05
8	201521	5	780	95	1	1108	3058446	0	0	0.000206519648536875	6.19504793093746e-05
8	201522	1	7	0	0	32	1701479	0	0	8.7583079694391e-05	0.000126432267275367
8	201522	2	2	1	0	11	4443059	0	0	8.7583079694391e-05	0.000126432267275367
8	201522	3	45	6	0	151	10428802	0	0	8.7583079694391e-05	0.000126432267275367
8	201522	4	146	14	1	275	4339443	0	0	8.7583079694391e-05	0.000126432267275367
8	201522	5	781	108	0	1092	3060854	0	0	8.7583079694391e-05	0.000126432267275367
8	201523	1	2	2	0	20	1701704	0	4.03235812303035e-05	4.03235812303035e-05	2.41535545288898e-05
8	201523	2	1	1	0	15	4443989	0	4.03235812303035e-05	4.03235812303035e-05	2.41535545288898e-05
8	201523	3	53	9	0	162	10432485	0	4.03235812303035e-05	4.03235812303035e-05	2.41535545288898e-05
8	201523	4	153	14	0	284	4339812	0	4.03235812303035e-05	4.03235812303035e-05	2.41535545288898e-05
8	201523	5	739	95	1	1063	3063264	0	4.03235812303035e-05	4.03235812303035e-05	2.41535545288898e-05
8	201524	1	3	1	0	24	1701932	0	0	5.08153010156149e-05	3.20514361447251e-05
8	201524	2	1	0	0	10	4444910	0	0	5.08153010156149e-05	3.20514361447251e-05
8	201524	3	53	6	0	167	10436163	0	0	5.08153010156149e-05	3.20514361447251e-05
8	201524	4	163	15	0	297	4340170	0	0	5.08153010156149e-05	3.20514361447251e-05
8	201524	5	730	84	0	1080	3065676	0	0	5.08153010156149e-05	3.20514361447251e-05
8	201525	1	4	0	0	25	1702163	0	0	0	4.15162702606261e-05
8	201525	2	3	0	0	10	4445823	0	0	0	4.15162702606261e-05
8	201525	3	54	4	0	159	10439833	0	0	0	4.15162702606261e-05
8	201525	4	175	18	0	304	4340518	0	0	0	4.15162702606261e-05
8	201525	5	777	77	0	1115	3068090	0	0	0	4.15162702606261e-05
8	201526	1	4	0	0	24	1702396	0	0	0	4.56144156427697e-05
8	201526	2	5	1	0	14	4446726	0	0	0	4.56144156427697e-05
8	201526	3	58	4	0	166	10443494	0	0	0	4.56144156427697e-05
8	201526	4	168	13	0	292	4340856	0	0	0	4.56144156427697e-05
8	201526	5	754	80	0	1078	3070506	0	0	0	4.56144156427697e-05
8	201527	1	0	0	0	20	1702632	0	0	4.1775739077239e-05	2.08075315788556e-05
8	201527	2	2	0	0	10	4447620	0	0	4.1775739077239e-05	2.08075315788556e-05
8	201527	3	47	1	0	147	10447146	0	0	4.1775739077239e-05	2.08075315788556e-05
8	201527	4	148	17	0	269	4341183	0	0	4.1775739077239e-05	2.08075315788556e-05
8	201527	5	726	72	0	1069	3072924	0	0	4.1775739077239e-05	2.08075315788556e-05
8	201528	1	4	0	0	28	1702870	6.33088747409381e-06	1.26617749481876e-05	0	0
8	201528	2	2	0	0	16	4448504	6.33088747409381e-06	1.26617749481876e-05	0	0
8	201528	3	36	3	0	153	10450788	6.33088747409381e-06	1.26617749481876e-05	0	0
8	201528	4	138	8	0	254	4341499	6.33088747409381e-06	1.26617749481876e-05	0	0
8	201528	5	751	73	0	1084	3075344	6.33088747409381e-06	1.26617749481876e-05	0	0
8	201529	1	4	0	0	29	1703110	0	2.50850648356871e-05	1.25425324178435e-05	3.77577965519857e-05
8	201529	2	3	0	0	11	4449380	0	2.50850648356871e-05	1.25425324178435e-05	3.77577965519857e-05
8	201529	3	42	3	0	155	10454421	0	2.50850648356871e-05	1.25425324178435e-05	3.77577965519857e-05
8	201529	4	142	11	0	276	4341806	0	2.50850648356871e-05	1.25425324178435e-05	3.77577965519857e-05
8	201529	5	732	75	0	1119	3077767	0	2.50850648356871e-05	1.25425324178435e-05	3.77577965519857e-05
8	201530	1	4	1	0	21	1703353	0	3.77097901685863e-05	1.25699300561954e-05	5.07150424778102e-05
8	201530	2	0	0	0	6	4450247	0	3.77097901685863e-05	1.25699300561954e-05	5.07150424778102e-05
8	201530	3	52	5	0	158	10458045	0	3.77097901685863e-05	1.25699300561954e-05	5.07150424778102e-05
8	201530	4	149	14	0	274	4342102	0	3.77097901685863e-05	1.25699300561954e-05	5.07150424778102e-05
8	201530	5	787	58	0	1125	3080191	0	3.77097901685863e-05	1.25699300561954e-05	5.07150424778102e-05
8	201531	1	5	0	0	25	1703598	0	0	0	1.33997092669141e-05
8	201531	2	1	0	0	10	4451105	0	0	0	1.33997092669141e-05
8	201531	3	29	2	0	134	10461661	0	0	0	1.33997092669141e-05
8	201531	4	154	14	0	292	4342388	0	0	0	1.33997092669141e-05
8	201531	5	738	75	0	1078	3082617	0	0	0	1.33997092669141e-05
8	201532	1	3	0	0	18	1703846	0	7.03371970495258e-05	0	1.18366804096289e-05
8	201532	2	0	0	0	3	4451954	0	7.03371970495258e-05	0	1.18366804096289e-05
8	201532	3	44	6	0	156	10465267	0	7.03371970495258e-05	0	1.18366804096289e-05
8	201532	4	123	12	0	254	4342665	0	7.03371970495258e-05	0	1.18366804096289e-05
8	201532	5	720	62	1	1056	3085045	0	7.03371970495258e-05	0	1.18366804096289e-05
8	201533	1	4	0	0	21	1704095	0	0	0	0
8	201533	2	1	0	0	8	4452795	0	0	0	0
8	201533	3	46	4	0	152	10468865	0	0	0	0
8	201533	4	153	8	0	277	4342932	0	0	0	0
8	201533	5	693	64	0	1002	3087476	0	0	0	0
8	201534	1	1	0	0	28	1704347	0	0	0	0
8	201534	2	3	0	0	12	4453628	0	0	0	0
8	201534	3	44	5	0	167	10472454	0	0	0	0
8	201534	4	150	9	1	260	4343191	0	0	0	0
8	201534	5	792	70	0	1148	3089907	0	0	0	0
8	201535	1	2	0	0	18	1704601	0	0	0	1.13749747669767e-05
8	201535	2	0	0	0	7	4454453	0	0	0	1.13749747669767e-05
8	201535	3	40	2	0	171	10476036	0	0	0	1.13749747669767e-05
8	201535	4	125	6	0	236	4343440	0	0	0	1.13749747669767e-05
8	201535	5	698	64	0	1047	3092341	0	0	0	1.13749747669767e-05
8	201536	1	3	0	0	16	1704857	0	3.09411866976471e-05	0	2.10685054158321e-05
8	201536	2	2	1	0	11	4455270	0	3.09411866976471e-05	0	2.10685054158321e-05
8	201536	3	46	3	0	152	10479609	0	3.09411866976471e-05	0	2.10685054158321e-05
8	201536	4	140	16	0	250	4343680	0	3.09411866976471e-05	0	2.10685054158321e-05
8	201536	5	728	67	0	1047	3094777	0	3.09411866976471e-05	0	2.10685054158321e-05
8	201537	1	1	0	0	18	1705115	0	4.65344226258166e-05	7.75573710430277e-06	1.69258238748611e-05
