DVD	age	rcu	pi	flu	allcause	pop	AH1P	AH3	B	RSV
201117	5	48	7	0	132	33531294	3.14175995712449e-05	9.42527987137348e-05	0.000108687912030253	0.000551825973116561
201118	1	210	26	0	368	18821324	9.75155881019726e-06	2.24285852634537e-05	5.72091450198239e-05	0.000376361812784717
201118	2	392	39	0	643	47788416	9.75155881019726e-06	2.24285852634537e-05	5.72091450198239e-05	0.000376361812784717
201118	3	465	46	0	859	117156167	9.75155881019726e-06	2.24285852634537e-05	5.72091450198239e-05	0.000376361812784717
201118	4	1151	107	3	1983	53288006	9.75155881019726e-06	2.24285852634537e-05	5.72091450198239e-05	0.000376361812784717
201118	5	865	73	0	1431	33567157	9.75155881019726e-06	2.24285852634537e-05	5.72091450198239e-05	0.000376361812784717
201119	1	593	61	0	1042	18818449	8.5852980130316e-06	3.43411920521264e-05	4.2926490065158e-05	0.000262831899443553
201119	2	226	16	0	401	47791444	8.5852980130316e-06	3.43411920521264e-05	4.2926490065158e-05	0.000262831899443553
201119	3	140	10	0	262	117167961	8.5852980130316e-06	3.43411920521264e-05	4.2926490065158e-05	0.000262831899443553
201119	4	686	74	0	1094	53293013	8.5852980130316e-06	3.43411920521264e-05	4.2926490065158e-05	0.000262831899443553
201119	5	154	18	0	318	33603020	8.5852980130316e-06	3.43411920521264e-05	4.2926490065158e-05	0.000262831899443553
201120	1	1224	150	0	1697	18815573	0	2.28534757017375e-05	3.80891261695626e-05	0.000246763951487237
201120	2	2318	266	0	2980	47794472	0	2.28534757017375e-05	3.80891261695626e-05	0.000246763951487237
201120	3	2568	293	1	3658	117179755	0	2.28534757017375e-05	3.80891261695626e-05	0.000246763951487237
201120	4	4958	517	0	7150	53298020	0	2.28534757017375e-05	3.80891261695626e-05	0.000246763951487237
201120	5	4141	502	0	5932	33638883	0	2.28534757017375e-05	3.80891261695626e-05	0.000246763951487237
201121	1	2512	309	0	3573	18812698	1.19301285848592e-05	1.78951928772888e-05	8.52152041775659e-06	0.000149912688713126
201121	2	1173	149	0	1708	47797500	1.19301285848592e-05	1.78951928772888e-05	8.52152041775659e-06	0.000149912688713126
201121	3	687	91	0	1012	117191549	1.19301285848592e-05	1.78951928772888e-05	8.52152041775659e-06	0.000149912688713126
201121	4	3401	445	0	4385	53303026	1.19301285848592e-05	1.78951928772888e-05	8.52152041775659e-06	0.000149912688713126
201121	5	958	115	0	1352	33674745	1.19301285848592e-05	1.78951928772888e-05	8.52152041775659e-06	0.000149912688713126
201122	1	4	1	0	23	18809822	2.98867866806625e-05	0	2.49056555672187e-05	0.000143383234259375
201122	2	9	0	0	35	47800528	2.98867866806625e-05	0	2.49056555672187e-05	0.000143383234259375
201122	3	6	2	1	58	117203344	2.98867866806625e-05	0	2.49056555672187e-05	0.000143383234259375
201122	4	19	1	0	121	53308033	2.98867866806625e-05	0	2.49056555672187e-05	0.000143383234259375
201122	5	15	5	0	112	33710608	2.98867866806625e-05	0	2.49056555672187e-05	0.000143383234259375
201123	1	17	2	0	104	18806947	0	0	9.32147416638634e-06	0.000131135947618591
201123	2	3	0	0	11	47803556	0	0	9.32147416638634e-06	0.000131135947618591
201123	3	6	1	0	24	117215138	0	0	9.32147416638634e-06	0.000131135947618591
201123	4	21	4	0	72	53313040	0	0	9.32147416638634e-06	0.000131135947618591
201123	5	0	0	0	18	33746471	0	0	9.32147416638634e-06	0.000131135947618591
201124	1	3	0	0	9	18804071	2.77281051262113e-05	0	0	6.47400690298374e-05
201124	2	1	0	0	15	47806584	2.77281051262113e-05	0	0	6.47400690298374e-05
201124	3	9	1	0	19	117226932	2.77281051262113e-05	0	0	6.47400690298374e-05
201124	4	15	2	0	48	53318047	2.77281051262113e-05	0	0	6.47400690298374e-05
201124	5	10	3	0	49	33782334	2.77281051262113e-05	0	0	6.47400690298374e-05
201125	1	5	1	0	29	18801196	0	0	1.3772490836711e-05	7.78445134248884e-05
201125	2	3	1	0	12	47809612	0	0	1.3772490836711e-05	7.78445134248884e-05
201125	3	3	0	0	8	117238726	0	0	1.3772490836711e-05	7.78445134248884e-05
201125	4	16	1	0	35	53323053	0	0	1.3772490836711e-05	7.78445134248884e-05
201125	5	0	0	0	12	33818197	0	0	1.3772490836711e-05	7.78445134248884e-05
201126	1	50	3	0	140	18798320	5.83725571638384e-06	0	5.83725571638384e-06	3.96692294752821e-05
201126	2	125	12	0	298	47812640	5.83725571638384e-06	0	5.83725571638384e-06	3.96692294752821e-05
201126	3	119	5	0	376	117250520	5.83725571638384e-06	0	5.83725571638384e-06	3.96692294752821e-05
201126	4	364	33	0	912	53328060	5.83725571638384e-06	0	5.83725571638384e-06	3.96692294752821e-05
201126	5	221	28	1	598	33854060	5.83725571638384e-06	0	5.83725571638384e-06	3.96692294752821e-05
201127	1	186	11	0	582	18795444	0	0	6.25889543953132e-06	5.22156673590891e-05
201127	2	67	8	0	170	47815668	0	0	6.25889543953132e-06	5.22156673590891e-05
201127	3	43	3	0	120	117262314	0	0	6.25889543953132e-06	5.22156673590891e-05
201127	4	235	25	1	547	53333067	0	0	6.25889543953132e-06	5.22156673590891e-05
201127	5	34	3	0	119	33889923	0	0	6.25889543953132e-06	5.22156673590891e-05
201128	1	203	25	1	335	18792569	0	5.04603441187173e-06	1.51381032356152e-05	5.71965551054392e-05
201128	2	382	37	0	624	47818697	0	5.04603441187173e-06	1.51381032356152e-05	5.71965551054392e-05
201128	3	411	35	0	752	117274106	0	5.04603441187173e-06	1.51381032356152e-05	5.71965551054392e-05
201128	4	1065	100	0	1868	53338075	0	5.04603441187173e-06	1.51381032356152e-05	5.71965551054392e-05
201128	5	799	80	1	1410	33925783	0	5.04603441187173e-06	1.51381032356152e-05	5.71965551054392e-05
201129	1	621	41	0	1037	18789694	0	9.87747935612993e-06	1.48162190341949e-05	7.51626010288688e-05
201129	2	207	19	0	360	47821727	0	9.87747935612993e-06	1.48162190341949e-05	7.51626010288688e-05
201129	3	118	9	0	239	117285896	0	9.87747935612993e-06	1.48162190341949e-05	7.51626010288688e-05
201129	4	634	62	0	1018	53343086	0	9.87747935612993e-06	1.48162190341949e-05	7.51626010288688e-05
201129	5	167	13	0	306	33961639	0	9.87747935612993e-06	1.48162190341949e-05	7.51626010288688e-05
201130	1	1312	168	0	1815	18786819	0	0	5.66235529045234e-06	6.45381020440862e-06
201130	2	2327	245	0	2972	47824759	0	0	5.66235529045234e-06	6.45381020440862e-06
201130	3	2521	294	0	3588	117297682	0	0	5.66235529045234e-06	6.45381020440862e-06
201130	4	4750	497	0	7040	53348101	0	0	5.66235529045234e-06	6.45381020440862e-06
201130	5	4254	516	0	6113	33997489	0	0	5.66235529045234e-06	6.45381020440862e-06
201131	1	2575	297	0	3656	18783945	8.60932774325124e-06	5.73955182883416e-06	9.5659197147236e-06	3.60863613118864e-05
201131	2	1205	134	0	1690	47827794	8.60932774325124e-06	5.73955182883416e-06	9.5659197147236e-06	3.60863613118864e-05
201131	3	694	71	0	1022	117309462	8.60932774325124e-06	5.73955182883416e-06	9.5659197147236e-06	3.60863613118864e-05
201131	4	3368	427	0	4336	53353121	8.60932774325124e-06	5.73955182883416e-06	9.5659197147236e-06	3.60863613118864e-05
201131	5	911	123	0	1295	34033331	8.60932774325124e-06	5.73955182883416e-06	9.5659197147236e-06	3.60863613118864e-05
201132	1	0	0	0	10	18781071	8.90600786441267e-06	2.6718023593238e-05	1.01782947021859e-05	2.29508871194574e-05
201132	2	10	0	0	47	47830832	8.90600786441267e-06	2.6718023593238e-05	1.01782947021859e-05	2.29508871194574e-05
201132	3	6	3	0	55	117321235	8.90600786441267e-06	2.6718023593238e-05	1.01782947021859e-05	2.29508871194574e-05
201132	4	11	0	0	107	53358148	8.90600786441267e-06	2.6718023593238e-05	1.01782947021859e-05	2.29508871194574e-05
201132	5	14	1	0	90	34069163	8.90600786441267e-06	2.6718023593238e-05	1.01782947021859e-05	2.29508871194574e-05
201133	1	12	1	0	76	18778198	6.05281836918662e-06	1.51320459229665e-05	5.29621607303829e-06	6.22418555592107e-05
201133	2	1	0	0	26	47833874	6.05281836918662e-06	1.51320459229665e-05	5.29621607303829e-06	6.22418555592107e-05
201133	3	1	0	0	21	117333000	6.05281836918662e-06	1.51320459229665e-05	5.29621607303829e-06	6.22418555592107e-05
201133	4	15	3	0	66	53363182	6.05281836918662e-06	1.51320459229665e-05	5.29621607303829e-06	6.22418555592107e-05
201133	5	1	0	0	14	34104981	6.05281836918662e-06	1.51320459229665e-05	5.29621607303829e-06	6.22418555592107e-05
201134	1	1	1	0	12	18775326	0	2.66356095299718e-05	1.59813657179831e-05	6.64354412329114e-05
201134	2	3	0	0	13	47836920	0	2.66356095299718e-05	1.59813657179831e-05	6.64354412329114e-05
201134	3	6	1	0	20	117344756	0	2.66356095299718e-05	1.59813657179831e-05	6.64354412329114e-05
201134	4	13	0	0	49	53368226	0	2.66356095299718e-05	1.59813657179831e-05	6.64354412329114e-05
201134	5	9	1	0	27	34140786	0	2.66356095299718e-05	1.59813657179831e-05	6.64354412329114e-05
201135	1	5	2	0	32	18772455	1.76293135772844e-05	2.64439703659266e-05	4.89703154924566e-06	6.15897239228678e-05
201135	2	3	0	0	15	47839972	1.76293135772844e-05	2.64439703659266e-05	4.89703154924566e-06	6.15897239228678e-05
201135	3	0	0	0	7	117356500	1.76293135772844e-05	2.64439703659266e-05	4.89703154924566e-06	6.15897239228678e-05
201135	4	6	1	0	33	53373281	1.76293135772844e-05	2.64439703659266e-05	4.89703154924566e-06	6.15897239228678e-05
201135	5	4	1	0	9	34176574	1.76293135772844e-05	2.64439703659266e-05	4.89703154924566e-06	6.15897239228678e-05
201136	1	44	3	0	140	18769586	9.03049556027376e-06	2.70914866808213e-05	0	6.5878624772764e-05
201136	2	111	14	0	264	47843029	9.03049556027376e-06	2.70914866808213e-05	0	6.5878624772764e-05
201136	3	144	12	0	385	117368233	9.03049556027376e-06	2.70914866808213e-05	0	6.5878624772764e-05
201136	4	376	37	0	958	53378347	9.03049556027376e-06	2.70914866808213e-05	0	6.5878624772764e-05
201136	5	241	17	0	675	34212343	9.03049556027376e-06	2.70914866808213e-05	0	6.5878624772764e-05
201137	1	199	14	0	595	18766717	0	4.77138548817704e-05	1.43141564645311e-05	0.000129756067101298
201137	2	70	1	0	191	47846094	0	4.77138548817704e-05	1.43141564645311e-05	0.000129756067101298
201137	3	46	7	0	145	117379951	0	4.77138548817704e-05	1.43141564645311e-05	0.000129756067101298
201137	4	211	24	0	524	53383427	0	4.77138548817704e-05	1.43141564645311e-05	0.000129756067101298
201137	5	43	5	0	136	34248091	0	4.77138548817704e-05	1.43141564645311e-05	0.000129756067101298
201138	1	168	17	0	326	18763850	0	2.63842933966055e-05	2.19869111638379e-05	0.000100928717006482
201138	2	395	40	0	612	47849165	0	2.63842933966055e-05	2.19869111638379e-05	0.000100928717006482
201138	3	470	47	0	886	117391655	0	2.63842933966055e-05	2.19869111638379e-05	0.000100928717006482
201138	4	1104	84	0	1913	53388521	0	2.63842933966055e-05	2.19869111638379e-05	0.000100928717006482
201138	5	788	81	0	1381	34283816	0	2.63842933966055e-05	2.19869111638379e-05	0.000100928717006482
201139	1	668	60	1	1105	18760984	2.33454122461493e-06	4.20217420430687e-05	1.77425133070734e-05	0.000113273644263006
201139	2	206	14	0	377	47852244	2.33454122461493e-06	4.20217420430687e-05	1.77425133070734e-05	0.000113273644263006
201139	3	121	9	0	229	117403342	2.33454122461493e-06	4.20217420430687e-05	1.77425133070734e-05	0.000113273644263006
201139	4	658	70	0	1070	53393631	2.33454122461493e-06	4.20217420430687e-05	1.77425133070734e-05	0.000113273644263006
201139	5	175	19	0	346	34319517	2.33454122461493e-06	4.20217420430687e-05	1.77425133070734e-05	0.000113273644263006
201140	1	1137	151	0	1618	18758121	7.14476277849811e-06	2.85790511139924e-05	2.23273836828066e-05	0.00017184646194984
201140	2	2368	290	0	3031	47855332	7.14476277849811e-06	2.85790511139924e-05	2.23273836828066e-05	0.00017184646194984
201140	3	2490	292	0	3550	117415011	7.14476277849811e-06	2.85790511139924e-05	2.23273836828066e-05	0.00017184646194984
201140	4	4794	529	1	7010	53398758	7.14476277849811e-06	2.85790511139924e-05	2.23273836828066e-05	0.00017184646194984
201140	5	4144	478	0	5908	34355190	7.14476277849811e-06	2.85790511139924e-05	2.23273836828066e-05	0.00017184646194984
201141	1	2505	295	0	3562	18755258	0	9.01838136416026e-06	2.70551440924808e-05	0.000247344062860786
201141	2	1199	149	0	1708	47858429	0	9.01838136416026e-06	2.70551440924808e-05	0.000247344062860786
201141	3	631	79	0	946	117426661	0	9.01838136416026e-06	2.70551440924808e-05	0.000247344062860786
201141	4	3268	394	0	4217	53403903	0	9.01838136416026e-06	2.70551440924808e-05	0.000247344062860786
201141	5	940	97	0	1349	34390834	0	9.01838136416026e-06	2.70551440924808e-05	0.000247344062860786
201142	1	3	1	0	15	18752398	5.20609515484073e-06	2.60304757742037e-05	2.23118363778889e-05	0.00025011711147258
201142	2	3	0	0	35	47861535	5.20609515484073e-06	2.60304757742037e-05	2.23118363778889e-05	0.00025011711147258
201142	3	5	0	0	57	117438290	5.20609515484073e-06	2.60304757742037e-05	2.23118363778889e-05	0.00025011711147258
201142	4	20	1	0	131	53409069	5.20609515484073e-06	2.60304757742037e-05	2.23118363778889e-05	0.00025011711147258
201142	5	12	2	0	87	34426448	5.20609515484073e-06	2.60304757742037e-05	2.23118363778889e-05	0.00025011711147258
201143	1	6	1	0	93	18749540	0	7.54844243597152e-05	3.77422121798576e-05	0.00027125185150377
201143	2	1	0	0	19	47864652	0	7.54844243597152e-05	3.77422121798576e-05	0.00027125185150377
201143	3	1	0	0	26	117449898	0	7.54844243597152e-05	3.77422121798576e-05	0.00027125185150377
201143	4	9	3	1	79	53414255	0	7.54844243597152e-05	3.77422121798576e-05	0.00027125185150377
201143	5	3	1	0	11	34462027	0	7.54844243597152e-05	3.77422121798576e-05	0.00027125185150377
201144	1	1	0	0	3	18746684	3.25968989196694e-06	4.8895348379504e-05	3.04237723250247e-05	0.00039984559556443
201144	2	3	0	0	17	47867781	3.25968989196694e-06	4.8895348379504e-05	3.04237723250247e-05	0.00039984559556443
201144	3	6	1	0	21	117461482	3.25968989196694e-06	4.8895348379504e-05	3.04237723250247e-05	0.00039984559556443
201144	4	11	1	0	42	53419464	3.25968989196694e-06	4.8895348379504e-05	3.04237723250247e-05	0.00039984559556443
201144	5	11	0	0	35	34497572	3.25968989196694e-06	4.8895348379504e-05	3.04237723250247e-05	0.00039984559556443
201145	1	12	0	0	41	18743830	5.29399177030398e-06	7.41158847842557e-05	4.36754321050078e-05	0.000446974568171018
201145	2	2	0	0	17	47870921	5.29399177030398e-06	7.41158847842557e-05	4.36754321050078e-05	0.000446974568171018
201145	3	4	2	0	15	117473041	5.29399177030398e-06	7.41158847842557e-05	4.36754321050078e-05	0.000446974568171018
201145	4	8	0	0	21	53424697	5.29399177030398e-06	7.41158847842557e-05	4.36754321050078e-05	0.000446974568171018
201145	5	1	0	0	4	34533079	5.29399177030398e-06	7.41158847842557e-05	4.36754321050078e-05	0.000446974568171018
201146	1	37	5	0	129	18740979	0	5.3574879897917e-05	3.44409942200895e-05	0.000600973676454519
201146	2	108	11	0	286	47874073	0	5.3574879897917e-05	3.44409942200895e-05	0.000600973676454519
201146	3	143	11	0	404	117484575	0	5.3574879897917e-05	3.44409942200895e-05	0.000600973676454519
201146	4	344	28	0	995	53429955	0	5.3574879897917e-05	3.44409942200895e-05	0.000600973676454519
201146	5	265	23	0	686	34568547	0	5.3574879897917e-05	3.44409942200895e-05	0.000600973676454519
201147	1	192	25	0	551	18738130	1.33514652432943e-05	0.000146866117676237	7.32423236203573e-05	0.00114654894984669
201147	2	63	12	0	178	47877239	1.33514652432943e-05	0.000146866117676237	7.32423236203573e-05	0.00114654894984669
201147	3	40	1	0	140	117496081	1.33514652432943e-05	0.000146866117676237	7.32423236203573e-05	0.00114654894984669
201147	4	208	19	0	533	53435239	1.33514652432943e-05	0.000146866117676237	7.32423236203573e-05	0.00114654894984669
201147	5	49	4	0	173	34603973	1.33514652432943e-05	0.000146866117676237	7.32423236203573e-05	0.00114654894984669
201148	1	189	13	0	340	18735284	6.60500943085773e-06	8.91676273165793e-05	5.52534442773675e-05	0.00105350790171686
201148	2	381	26	0	612	47880418	6.60500943085773e-06	8.91676273165793e-05	5.52534442773675e-05	0.00105350790171686
201148	3	441	42	0	817	117507558	6.60500943085773e-06	8.91676273165793e-05	5.52534442773675e-05	0.00105350790171686
201148	4	1074	95	0	1872	53440551	6.60500943085773e-06	8.91676273165793e-05	5.52534442773675e-05	0.00105350790171686
201148	5	776	75	0	1391	34639355	6.60500943085773e-06	8.91676273165793e-05	5.52534442773675e-05	0.00105350790171686
201149	1	574	43	0	1029	18732441	2.50125330480265e-05	0.000185092744555396	6.87617272156657e-05	0.00112858124653638
201149	2	211	20	0	370	47883612	2.50125330480265e-05	0.000185092744555396	6.87617272156657e-05	0.00112858124653638
201149	3	121	6	0	263	117519005	2.50125330480265e-05	0.000185092744555396	6.87617272156657e-05	0.00112858124653638
201149	4	692	66	1	1087	53445892	2.50125330480265e-05	0.000185092744555396	6.87617272156657e-05	0.00112858124653638
201149	5	185	18	1	338	34674692	2.50125330480265e-05	0.000185092744555396	6.87617272156657e-05	0.00112858124653638
201150	1	1249	179	0	1782	18729600	8.68840555463808e-06	0.000160735502760805	4.72810906926817e-05	0.00179634730433821
201150	2	2324	287	0	2952	47886820	8.68840555463808e-06	0.000160735502760805	4.72810906926817e-05	0.00179634730433821
201150	3	2501	304	0	3612	117530421	8.68840555463808e-06	0.000160735502760805	4.72810906926817e-05	0.00179634730433821
201150	4	4813	535	0	7038	53451263	8.68840555463808e-06	0.000160735502760805	4.72810906926817e-05	0.00179634730433821
201150	5	4101	462	0	5902	34709981	8.68840555463808e-06	0.000160735502760805	4.72810906926817e-05	0.00179634730433821
201151	1	2545	290	0	3652	18726763	2.36034956709513e-05	0.000330448939393318	7.08104870128538e-05	0.0024552332546292
