studywk,agecat,region,rcu,pi,flu,allcause
2092,3,5,236,23,0,609
2092,3,6,212,24,0,569
2092,3,7,61,6,0,172
2092,3,8,38,4,0,127
2092,3,9,210,23,0,509
2092,3,10,44,6,0,150
2092,4,1,198,19,0,360
2092,4,2,374,32,1,619
2092,4,3,456,32,0,824
2092,4,4,1134,116,0,1931
2092,4,5,829,61,0,1496
2092,4,6,697,78,0,1099
2092,4,7,184,15,0,339
2092,4,8,123,13,0,228
2092,4,9,714,90,0,1092
2092,4,10,158,14,0,294
2092,5,1,1359,215,0,1917
2092,5,2,2586,291,0,3322
2092,5,3,2695,329,0,3838
2092,5,4,5450,629,0,7882
2092,5,5,4625,619,0,6630
2092,5,6,2930,383,0,4030
2092,5,7,1332,181,1,1914
2092,5,8,735,101,1,1104
2092,5,9,3799,541,1,4827
2092,5,10,963,101,3,1388
2093,1,1,3,0,0,15
2093,1,2,8,0,0,41
2093,1,3,5,2,0,62
2093,1,4,24,3,0,119
2093,1,5,21,3,0,111
2093,1,6,16,5,0,85
2093,1,7,3,0,0,23
2093,1,8,4,0,0,18
2093,1,9,19,3,1,75
2093,1,10,6,3,0,25
2093,2,1,4,1,0,8
2093,2,2,3,0,0,11
2093,2,3,5,1,0,11
2093,2,4,11,3,1,37
2093,2,5,7,1,0,24
2093,2,6,11,1,0,22
2093,2,7,3,0,0,4
2093,2,8,2,1,0,10
2093,2,9,13,2,0,26
2093,2,10,0,0,0,10
2093,3,1,50,11,0,144
2093,3,2,118,10,0,282
2093,3,3,164,15,0,422
2093,3,4,379,40,0,954
2093,3,5,232,31,0,619
2093,3,6,240,30,3,564
2093,3,7,57,7,0,165
2093,3,8,54,8,0,142
2093,3,9,246,27,0,549
2093,3,10,40,9,0,124
2093,4,1,191,20,1,326
2093,4,2,449,49,0,704
2093,4,3,502,47,0,869
2093,4,4,1183,101,1,1983
2093,4,5,861,92,1,1496
2093,4,6,719,66,0,1163
2093,4,7,221,27,0,410
2093,4,8,127,9,0,237
2093,4,9,765,81,0,1180
2093,4,10,191,27,1,344
2093,5,1,1422,210,0,1950
2093,5,2,2601,296,1,3347
2093,5,3,2749,328,0,3889
2093,5,4,5403,614,1,7745
2093,5,5,4474,597,1,6315
2093,5,6,2944,397,2,4026
2093,5,7,1347,154,1,1900
2093,5,8,759,86,2,1083
2093,5,9,3817,507,2,4887
2093,5,10,1003,132,0,1452
2094,1,1,0,0,0,17
2094,1,2,8,2,0,35
2094,1,3,15,2,0,56
2094,1,4,23,3,0,125
2094,1,5,13,4,0,111
2094,1,6,13,1,0,80
2094,1,7,4,0,0,24
2094,1,8,2,0,0,23
2094,1,9,24,3,1,85
2094,1,10,1,0,0,20
2094,2,1,0,0,0,5
2094,2,2,6,1,0,18
2094,2,3,3,0,0,22
2094,2,4,8,3,1,37
2094,2,5,10,1,0,34
2094,2,6,6,2,0,30
2094,2,7,4,0,0,13
2094,2,8,2,0,0,6
2094,2,9,11,3,0,30
2094,2,10,0,0,0,3
2094,3,1,58,9,0,151
2094,3,2,111,7,0,258
2094,3,3,148,17,0,394
2094,3,4,397,39,0,899
2094,3,5,241,29,0,624
2094,3,6,243,28,2,582
2094,3,7,81,6,0,184
2094,3,8,40,1,0,142
2094,3,9,228,30,0,507
2094,3,10,48,6,0,146
2094,4,1,185,24,0,312
2094,4,2,425,35,0,656
2094,4,3,507,48,0,857
2094,4,4,1190,100,1,1975
2094,4,5,846,81,0,1460
2094,4,6,760,79,0,1219
2094,4,7,234,27,0,400
2094,4,8,136,14,0,248
2094,4,9,712,74,1,1117
2094,4,10,199,21,0,351
2094,5,1,1406,213,0,2003
2094,5,2,2470,281,0,3255
2094,5,3,2842,367,0,4006
2094,5,4,5677,661,0,8160
2094,5,5,4787,605,3,6777
2094,5,6,3069,410,1,4234
2094,5,7,1275,168,3,1868
2094,5,8,771,117,0,1097
2094,5,9,3778,507,2,4787
2094,5,10,961,124,0,1382
2095,1,1,2,0,0,19
2095,1,2,6,2,0,34
2095,1,3,17,4,0,70
2095,1,4,25,0,0,121
2095,1,5,17,5,0,115
2095,1,6,12,4,0,89
2095,1,7,3,1,0,29
2095,1,8,5,2,0,24
2095,1,9,23,6,0,69
2095,1,10,1,0,0,12
2095,2,1,1,0,0,3
2095,2,2,1,0,0,10
2095,2,3,7,1,0,22
2095,2,4,8,2,0,41
2095,2,5,8,3,0,27
2095,2,6,7,2,0,31
2095,2,7,4,1,0,8
2095,2,8,3,1,0,8
2095,2,9,8,2,0,19
2095,2,10,2,1,0,5
2095,3,1,64,14,0,165
2095,3,2,118,13,0,284
2095,3,3,145,18,1,368
2095,3,4,383,32,1,940
2095,3,5,256,34,1,674
2095,3,6,235,29,0,548
2095,3,7,61,8,0,156
2095,3,8,42,2,0,142
2095,3,9,229,25,1,558
2095,3,10,50,4,0,134
2095,4,1,198,23,0,348
2095,4,2,419,47,0,643
2095,4,3,488,37,2,904
2095,4,4,1289,137,1,2135
2095,4,5,834,85,1,1434
2095,4,6,645,66,0,1100
2095,4,7,233,18,0,388
2095,4,8,129,14,0,241
2095,4,9,728,95,1,1103
2095,4,10,168,13,0,329
2095,5,1,1341,199,0,1898
2095,5,2,2524,315,1,3203
2095,5,3,2902,378,1,4087
2095,5,4,5710,668,4,8137
2095,5,5,4752,583,5,6692
2095,5,6,3105,413,1,4214
2095,5,7,1367,191,4,1946
2095,5,8,770,108,1,1116
2095,5,9,3857,509,2,4968
2095,5,10,1031,112,1,1419
2096,1,1,2,0,0,15
2096,1,2,2,1,0,37
2096,1,3,5,1,0,41
2096,1,4,20,1,1,128
2096,1,5,7,1,0,99
2096,1,6,14,6,1,84
2096,1,7,3,0,0,21
2096,1,8,3,0,0,14
2096,1,9,22,1,0,80
2096,1,10,2,0,0,12
2096,2,1,2,0,0,4
2096,2,2,4,0,0,7
2096,2,3,6,0,0,12
2096,2,4,11,1,1,30
2096,2,5,10,3,0,42
2096,2,6,6,1,1,22
2096,2,7,2,1,1,10
2096,2,8,1,0,0,7
2096,2,9,10,3,1,27
2096,2,10,1,0,0,3
2096,3,1,54,3,0,133
2096,3,2,101,11,0,252
2096,3,3,152,20,0,392
2096,3,4,378,41,1,923
2096,3,5,254,26,0,642
2096,3,6,253,30,0,594
2096,3,7,74,6,1,177
2096,3,8,41,7,0,131
2096,3,9,207,37,0,493
2096,3,10,45,6,0,125
2096,4,1,187,18,0,348
2096,4,2,429,36,0,697
2096,4,3,451,46,0,833
2096,4,4,1241,114,1,2091
2096,4,5,887,63,0,1501
2096,4,6,654,63,1,1097
2096,4,7,226,26,4,405
2096,4,8,141,14,0,255
2096,4,9,727,91,2,1088
2096,4,10,169,18,1,319
2096,5,1,1396,216,0,1920
2096,5,2,2608,291,0,3346
2096,5,3,2906,364,2,4079
2096,5,4,5683,713,1,8074
2096,5,5,4867,618,7,6750
2096,5,6,3021,408,2,4158
2096,5,7,1442,205,10,2027
2096,5,8,781,94,1,1098
2096,5,9,3872,559,3,4944
2096,5,10,997,123,0,1433
2097,1,1,3,0,0,14
2097,1,2,9,2,0,45
2097,1,3,15,3,0,62
2097,1,4,15,2,0,117
2097,1,5,14,4,0,82
2097,1,6,15,1,1,82
2097,1,7,4,1,0,28
2097,1,8,4,1,0,14
2097,1,9,15,1,0,83
2097,1,10,6,1,0,20
2097,2,1,1,0,0,4
2097,2,2,3,1,0,14
2097,2,3,4,1,0,17
2097,2,4,8,2,0,32
2097,2,5,11,2,0,34
2097,2,6,10,3,2,33
2097,2,7,2,1,0,8
2097,2,8,0,0,0,3
2097,2,9,7,5,1,32
2097,2,10,5,3,0,9
2097,3,1,74,7,0,160
2097,3,2,99,15,0,258
2097,3,3,147,15,0,371
2097,3,4,398,37,2,978
2097,3,5,291,47,1,696
2097,3,6,238,21,1,590
2097,3,7,76,7,1,172
2097,3,8,38,4,0,134
2097,3,9,233,27,0,511
2097,3,10,46,4,0,148
2097,4,1,210,22,0,348
2097,4,2,386,37,1,623
2097,4,3,459,43,2,836
2097,4,4,1216,118,2,2034
2097,4,5,837,84,4,1486
2097,4,6,672,55,1,1131
2097,4,7,207,28,2,407
2097,4,8,132,15,0,274
2097,4,9,718,74,3,1112
2097,4,10,172,16,1,304
2097,5,1,1341,194,0,1860
2097,5,2,2531,311,0,3224
2097,5,3,2778,354,1,4018
2097,5,4,5508,680,3,7814
2097,5,5,4973,653,15,6905
2097,5,6,3136,444,2,4269
2097,5,7,1415,221,9,1961
2097,5,8,814,114,3,1174
2097,5,9,3886,594,1,4919
2097,5,10,1032,142,0,1467
2098,1,1,4,0,0,26
2098,1,2,6,0,0,30
2098,1,3,8,1,0,61
2098,1,4,18,4,0,123
2098,1,5,15,3,0,88
2098,1,6,14,4,0,65
2098,1,7,4,0,0,24
2098,1,8,4,2,0,21
2098,1,9,14,4,0,68
2098,1,10,2,1,0,22
2098,2,1,1,1,0,3
2098,2,2,4,0,0,10
2098,2,3,2,1,0,12
2098,2,4,20,2,0,44
2098,2,5,13,1,1,40
2098,2,6,5,3,0,32
2098,2,7,4,0,0,15
2098,2,8,3,0,0,7
2098,2,9,7,0,0,28
2098,2,10,5,0,0,10
2098,3,1,49,4,0,143
2098,3,2,120,8,0,306
2098,3,3,139,7,0,381
2098,3,4,389,33,3,958
2098,3,5,216,21,0,625
2098,3,6,245,31,1,581
2098,3,7,71,10,2,197
2098,3,8,39,4,0,131
2098,3,9,203,31,3,523
2098,3,10,43,9,2,147
2098,4,1,186,15,0,341
2098,4,2,426,27,0,670
2098,4,3,468,35,2,809
2098,4,4,1216,110,1,2023
2098,4,5,848,91,1,1470
2098,4,6,726,67,2,1174
2098,4,7,226,21,0,403
2098,4,8,136,18,1,248
2098,4,9,755,81,3,1164
2098,4,10,177,21,1,306
2098,5,1,1312,210,0,1823
2098,5,2,2579,295,0,3266
2098,5,3,2823,327,0,4000
2098,5,4,5456,671,3,7815
2098,5,5,4998,697,8,6981
2098,5,6,2900,393,2,4077
2098,5,7,1472,244,13,2021
2098,5,8,798,139,3,1153
2098,5,9,3857,570,9,4932
2098,5,10,1084,152,1,1535
2099,1,1,2,0,0,15
2099,1,2,8,0,0,44
2099,1,3,7,2,0,59
2099,1,4,15,0,0,123
2099,1,5,14,4,0,80
2099,1,6,15,2,0,81
2099,1,7,9,0,0,36
2099,1,8,2,1,0,16
2099,1,9,12,2,0,71
2099,1,10,2,1,0,21
2099,2,1,0,0,0,2
2099,2,2,3,1,0,13
2099,2,3,2,0,0,15
2099,2,4,10,2,0,44
2099,2,5,5,1,0,30
2099,2,6,5,0,0,21
2099,2,7,1,0,0,8
2099,2,8,1,0,0,8
2099,2,9,11,2,1,24
2099,2,10,0,0,0,4
2099,3,1,52,8,0,143
2099,3,2,105,11,0,261
2099,3,3,145,15,0,363
2099,3,4,365,41,0,944
2099,3,5,240,30,2,626
2099,3,6,194,27,1,517
2099,3,7,70,6,1,185
2099,3,8,47,8,0,151
2099,3,9,225,34,3,546
2099,3,10,51,4,0,137
2099,4,1,203,20,0,362
2099,4,2,416,37,0,655
2099,4,3,445,44,0,796
2099,4,4,1155,100,0,1941
2099,4,5,762,95,1,1378
2099,4,6,670,82,2,1113
2099,4,7,221,25,1,401
2099,4,8,147,13,0,268
2099,4,9,696,69,1,1112
2099,4,10,181,17,1,335
2099,5,1,1368,188,1,1886
2099,5,2,2382,244,0,3035
2099,5,3,2560,298,1,3717
2099,5,4,5397,632,9,7702
2099,5,5,4855,665,7,6709
2099,5,6,2983,394,5,4058
2099,5,7,1375,211,4,1905
2099,5,8,766,112,4,1132
2099,5,9,3869,555,10,4897
2099,5,10,1059,121,2,1457
2100,1,1,3,1,0,13
2100,1,2,7,0,0,39
2100,1,3,7,2,2,59
2100,1,4,24,0,0,121
2100,1,5,6,0,0,75
2100,1,6,11,3,0,79
2100,1,7,7,1,0,24
2100,1,8,5,1,0,25
2100,1,9,15,4,2,61
2100,1,10,1,0,0,16
2100,2,1,1,0,0,1
2100,2,2,2,1,0,11
2100,2,3,4,0,0,23
2100,2,4,15,1,0,55
2100,2,5,8,1,0,31
2100,2,6,12,3,0,35
2100,2,7,2,0,0,9
2100,2,8,3,0,0,6
2100,2,9,8,0,0,30
2100,2,10,3,0,0,8
2100,3,1,51,4,0,127
2100,3,2,124,14,0,281
2100,3,3,131,22,0,390
2100,3,4,337,33,1,896
2100,3,5,218,26,1,613
2100,3,6,210,30,0,563
2100,3,7,64,5,0,187
2100,3,8,40,7,0,138
2100,3,9,220,38,1,542
2100,3,10,50,5,0,141
2100,4,1,181,15,0,322
2100,4,2,351,30,0,565
2100,4,3,428,31,0,772
2100,4,4,1180,96,1,2002
2100,4,5,834,89,0,1433
2100,4,6,654,73,0,1119
2100,4,7,238,25,0,419
2100,4,8,134,12,0,262
2100,4,9,707,87,0,1110
2100,4,10,176,16,3,318
2100,5,1,1217,171,2,1757
2100,5,2,2412,250,0,3103
2100,5,3,2558,296,2,3610
2100,5,4,5322,593,2,7596
2100,5,5,4517,622,5,6387
2100,5,6,2868,336,0,3945
2100,5,7,1324,172,7,1837
2100,5,8,778,124,10,1125
2100,5,9,3678,482,9,4685
2100,5,10,1047,140,7,1495
2101,1,1,2,0,0,16
2101,1,2,9,0,0,37
2101,1,3,4,0,0,64
2101,1,4,23,3,0,123
2101,1,5,19,2,0,107
2101,1,6,11,4,0,90
2101,1,7,6,0,0,27
2101,1,8,3,1,0,25
2101,1,9,12,1,1,69
2101,1,10,3,0,0,17
2101,2,1,0,0,0,5
2101,2,2,2,1,1,8
2101,2,3,3,0,0,20
2101,2,4,13,4,1,38
2101,2,5,8,4,0,26
2101,2,6,2,0,0,22
2101,2,7,3,0,0,19
2101,2,8,2,0,0,8
2101,2,9,10,1,0,26
2101,2,10,1,1,0,2
2101,3,1,46,2,0,139
2101,3,2,122,11,0,283
2101,3,3,130,14,0,354
2101,3,4,379,31,1,948
2101,3,5,206,18,0,609
2101,3,6,217,21,0,573
2101,3,7,59,7,1,155
2101,3,8,40,7,0,131
2101,3,9,242,30,2,568
2101,3,10,52,8,0,148
2101,4,1,179,20,0,334
2101,4,2,425,52,1,633
2101,4,3,449,44,0,845
2101,4,4,1202,114,2,2038
2101,4,5,879,81,1,1461
2101,4,6,632,58,0,1049
2101,4,7,190,18,0,350
2101,4,8,110,13,1,229
2101,4,9,671,91,1,1057
2101,4,10,189,23,0,330
2101,5,1,1294,174,2,1785
2101,5,2,2469,254,1,3151
2101,5,3,2667,315,3,3807
2101,5,4,5291,634,2,7532
2101,5,5,4451,571,9,6283
2101,5,6,2826,344,1,3919
2101,5,7,1266,145,6,1794
2101,5,8,744,101,1,1069
2101,5,9,3793,536,6,4850
2101,5,10,933,122,4,1365
2102,1,1,0,0,0,17
2102,1,2,14,0,0,39
2102,1,3,4,0,0,55
2102,1,4,19,2,0,135
2102,1,5,10,3,0,74
2102,1,6,13,2,0,86
2102,1,7,3,0,0,24
2102,1,8,0,0,0,16
2102,1,9,13,0,0,68
2102,1,10,9,1,0,28
2102,2,1,1,1,0,6
2102,2,2,6,2,0,24
2102,2,3,7,3,0,22
2102,2,4,8,1,0,47
2102,2,5,12,0,0,34
2102,2,6,7,0,0,27
2102,2,7,4,1,0,10
2102,2,8,1,0,0,7
2102,2,9,8,1,0,23
2102,2,10,0,0,0,2
2102,3,1,59,10,0,171
2102,3,2,122,11,0,302
2102,3,3,135,15,0,398
2102,3,4,366,33,0,928
2102,3,5,219,22,0,605
2102,3,6,224,30,0,555
2102,3,7,80,6,0,188
2102,3,8,48,8,2,149
2102,3,9,214,25,0,489
2102,3,10,57,8,0,164
2102,4,1,187,19,0,351
2102,4,2,404,30,1,628
2102,4,3,455,43,0,816
2102,4,4,1210,118,0,2039
2102,4,5,810,62,0,1436
2102,4,6,726,70,1,1155
2102,4,7,219,13,0,397
2102,4,8,125,17,1,235
2102,4,9,726,66,0,1111
2102,4,10,169,18,1,312
2102,5,1,1375,178,1,1914
2102,5,2,2473,255,1,3194
2102,5,3,2696,330,0,3869
2102,5,4,5327,607,1,7648
2102,5,5,4550,593,5,6420
2102,5,6,2755,342,0,3833
2102,5,7,1245,145,1,1806
2102,5,8,766,93,3,1115
2102,5,9,3719,484,3,4773
2102,5,10,1062,120,2,1467
2103,1,1,2,0,0,12
2103,1,2,6,1,0,44
2103,1,3,10,1,0,50
2103,1,4,24,1,0,130
2103,1,5,22,5,0,100
2103,1,6,13,2,0,86
2103,1,7,5,0,0,21
2103,1,8,3,1,0,24
2103,1,9,11,1,0,64
2103,1,10,5,2,0,19
2103,2,1,1,1,0,6
2103,2,2,7,1,0,14
2103,2,3,0,0,0,7
2103,2,4,11,1,0,45
2103,2,5,6,1,0,28
2103,2,6,6,0,0,35
2103,2,7,1,0,0,10
2103,2,8,0,0,0,3
2103,2,9,10,1,0,26
2103,2,10,2,0,0,9
2103,3,1,44,1,0,138
2103,3,2,132,17,0,292
2103,3,3,154,11,0,398
2103,3,4,397,37,1,950
2103,3,5,219,27,0,594
2103,3,6,211,21,0,578
2103,3,7,67,9,0,164
2103,3,8,40,8,0,120
2103,3,9,244,28,1,555
2103,3,10,60,11,1,144
2103,4,1,188,23,0,347
2103,4,2,415,47,0,643
2103,4,3,478,49,0,886
2103,4,4,1170,102,0,2041
2103,4,5,763,68,1,1411
2103,4,6,677,70,1,1116
2103,4,7,216,13,0,384
2103,4,8,133,13,1,250
2103,4,9,729,80,1,1060
2103,4,10,171,12,0,310
2103,5,1,1309,182,4,1850
2103,5,2,2635,279,0,3332
2103,5,3,2750,253,0,3927
2103,5,4,5356,615,0,7658
2103,5,5,4494,562,12,6345
2103,5,6,2766,310,0,3821
