DVD,HHS,total,Aunkn,H1N1pdm,H3N2,B,Bvic,Byam
201331,1,1,0,0,0,0,0,0
201331,2,15,0,12,0,0,0,0
201331,3,8,0,1,0,0,0,0
201331,4,25,1,2,1,0,0,0
201331,5,91,0,0,0,0,0,0
201331,6,24,0,2,8,0,0,0
201331,7,2,0,0,0,0,0,0
201331,8,3,0,0,0,0,0,0
201331,9,71,0,2,1,11,0,0
201331,10,44,0,4,1,0,0,0
201332,1,12,0,0,5,0,0,0
201332,2,20,0,11,0,0,0,0
201332,3,20,0,0,0,0,0,0
201332,4,24,1,8,0,0,0,0
201332,5,57,0,2,0,0,0,0
201332,6,29,0,0,3,0,0,0
201332,7,2,0,0,0,0,0,0
201332,8,6,0,3,1,1,0,0
201332,9,52,1,2,0,8,0,0
201332,10,28,0,2,1,0,0,0
201333,1,4,0,0,0,0,0,0
201333,2,8,0,3,0,0,0,0
201333,3,11,0,0,0,0,0,0
201333,4,17,0,5,0,0,0,0
201333,5,70,0,2,0,0,0,0
201333,6,21,0,2,0,0,0,0
201333,7,2,0,1,1,0,0,0
201333,8,3,0,0,0,0,0,0
201333,9,25,0,2,1,6,0,0
201333,10,28,0,1,0,0,0,0
201334,1,2,0,0,1,0,0,0
201334,2,6,0,3,0,0,0,0
201334,3,20,0,0,0,0,0,0
201334,4,22,0,5,0,0,0,0
201334,5,77,0,2,0,0,0,0
201334,6,21,0,0,0,0,0,0
201334,7,2,0,0,1,0,0,0
201334,8,5,0,0,1,0,0,0
201334,9,49,0,0,1,2,0,0
201334,10,23,0,1,0,0,0,0
201335,1,0,0,0,0,0,0,0
201335,2,13,0,9,1,0,0,0
201335,3,25,0,1,0,0,0,0
201335,4,35,0,15,0,0,0,0
201335,5,56,0,0,1,0,0,0
201335,6,36,1,14,0,0,0,0
201335,7,3,0,0,1,0,0,0
201335,8,3,0,0,0,0,0,0
201335,9,54,0,0,1,2,0,0
201335,10,36,0,1,0,0,0,0
201336,1,1,0,0,0,0,0,0
201336,2,15,0,8,1,0,0,0
201336,3,37,0,0,0,1,0,0
201336,4,22,0,5,0,0,0,0
201336,5,58,0,4,0,0,0,0
201336,6,38,0,6,1,0,0,0
201336,7,5,0,0,0,0,0,0
201336,8,6,0,0,1,0,0,0
201336,9,45,0,0,1,1,0,0
201336,10,48,0,1,1,1,0,0
201337,1,10,0,0,0,0,0,0
201337,2,33,0,27,0,0,0,0
201337,3,50,0,0,0,0,0,0
201337,4,41,0,11,1,1,0,0
201337,5,103,0,2,0,0,0,0
201337,6,51,0,5,0,0,0,0
201337,7,15,0,0,0,0,0,0
201337,8,11,0,2,0,0,0,0
201337,9,61,0,1,1,1,0,0
201337,10,48,0,0,5,0,0,0
201338,1,6,0,1,1,0,0,0
201338,2,25,0,15,2,0,0,0
201338,3,53,0,1,0,0,0,0
201338,4,54,0,13,0,0,0,0
201338,5,133,0,0,1,0,0,0
201338,6,30,0,1,1,0,0,0
201338,7,2,0,1,0,0,0,0
201338,8,15,0,2,0,0,0,0
201338,9,72,0,0,1,2,0,0
201338,10,49,1,1,0,0,0,0
201339,1,14,0,0,0,0,0,0
201339,2,39,0,25,2,0,0,0
201339,3,85,0,0,0,0,0,0
201339,4,70,0,21,0,1,0,0
201339,5,157,0,0,1,0,0,0
201339,6,29,0,1,0,1,0,0
201339,7,12,0,1,0,0,0,0
201339,8,18,0,3,1,1,0,0
201339,9,83,0,2,4,1,0,0
201339,10,55,0,0,1,0,0,0
201340,1,18,0,0,0,0,0,0
201340,2,34,0,6,1,2,0,0
201340,3,65,0,4,0,0,0,0
201340,4,118,0,44,1,2,0,0
201340,5,206,0,3,1,0,0,0
201340,6,53,0,2,1,0,0,0
201340,7,17,0,1,1,0,0,0
201340,8,25,0,1,0,1,0,0
201340,9,152,0,2,5,1,0,0
201340,10,58,0,0,0,0,0,0
201341,1,36,0,0,1,0,0,0
201341,2,33,0,4,1,0,0,0
201341,3,91,0,1,1,0,0,0
201341,4,88,1,35,0,1,0,0
201341,5,244,0,1,3,1,0,0
201341,6,90,0,3,3,0,0,0
201341,7,21,0,0,0,0,0,0
201341,8,41,0,2,0,0,0,0
201341,9,175,0,6,9,2,0,0
201341,10,70,0,1,2,0,0,0
201342,1,25,0,0,0,0,0,0
201342,2,41,0,6,0,0,0,0
201342,3,108,0,0,1,0,0,0
201342,4,99,1,16,0,0,0,0
201342,5,261,0,5,3,0,0,0
201342,6,87,0,3,3,0,0,0
201342,7,31,0,0,0,3,0,0
201342,8,52,0,3,2,2,0,0
201342,9,141,0,7,7,0,0,0
201342,10,81,0,8,0,0,0,0
201343,1,39,0,2,0,0,0,0
201343,2,50,0,4,0,0,0,0
201343,3,115,0,7,2,0,0,0
201343,4,131,0,29,0,0,0,0
201343,5,323,0,7,3,0,0,0
201343,6,81,0,8,3,0,0,0
201343,7,32,0,2,0,0,0,0
201343,8,43,0,3,2,0,0,0
201343,9,166,0,4,5,0,0,0
201343,10,80,0,4,2,0,0,0
201344,1,32,0,2,2,0,0,0
201344,2,47,0,1,2,0,0,0
201344,3,145,0,0,1,1,0,0
201344,4,123,1,33,0,0,0,0
201344,5,341,1,9,1,5,0,0
201344,6,69,0,5,1,1,0,0
201344,7,31,1,0,0,2,0,0
201344,8,81,0,17,6,1,0,0
201344,9,211,1,9,5,3,0,0
201344,10,85,0,4,4,1,0,0
201345,1,29,0,1,2,0,0,0
201345,2,42,0,6,0,0,0,0
201345,3,149,0,2,1,0,0,0
201345,4,169,0,36,0,0,0,0
201345,5,315,0,17,3,3,0,0
201345,6,118,0,29,1,0,0,0
201345,7,52,0,4,4,0,0,0
201345,8,84,0,21,5,3,0,0
201345,9,225,0,11,6,3,0,0
201345,10,121,0,9,1,1,0,0
201346,1,45,0,3,3,0,0,0
201346,2,51,0,13,0,1,0,0
201346,3,137,0,9,2,2,0,0
201346,4,166,1,41,0,0,0,0
201346,5,357,1,33,2,0,0,0
201346,6,148,0,43,1,0,0,0
201346,7,51,2,8,1,0,0,0
201346,8,113,1,62,1,0,0,0
201346,9,186,0,18,6,1,0,0
201346,10,110,0,6,1,0,0,0
201347,1,54,0,4,1,1,0,0
201347,2,68,0,17,1,2,0,0
201347,3,149,0,24,1,4,0,0
201347,4,218,0,59,1,0,0,0
201347,5,374,1,54,4,0,0,0
201347,6,194,0,51,1,2,0,0
201347,7,56,0,19,0,0,0,0
201347,8,167,0,96,0,0,0,0
201347,9,208,0,21,5,2,0,0
201347,10,124,0,21,1,0,0,0
201348,1,39,0,7,2,0,0,0
201348,2,62,0,11,3,1,0,0
201348,3,116,0,24,1,0,0,0
201348,4,121,0,42,1,1,0,0
201348,5,337,0,63,1,1,0,0
201348,6,87,1,32,1,1,0,0
201348,7,42,0,21,2,0,0,0
201348,8,176,0,127,2,0,0,0
201348,9,157,0,35,9,1,0,0
201348,10,110,0,21,2,0,0,0
201349,1,78,0,23,0,4,0,0
201349,2,82,0,18,2,1,0,0
201349,3,264,2,51,3,3,0,0
201349,4,336,0,127,2,3,0,0
201349,5,547,2,142,0,1,0,0
201349,6,260,1,116,3,1,0,0
201349,7,60,0,28,1,0,0,0
201349,8,265,0,197,2,0,0,0
201349,9,235,0,55,8,3,0,0
201349,10,169,0,66,5,0,0,0
201350,1,93,0,21,2,2,0,0
201350,2,128,0,55,6,3,0,0
201350,3,254,0,78,6,1,0,0
201350,4,302,0,109,0,0,0,0
201350,5,535,2,156,4,0,0,0
201350,6,362,2,163,6,1,0,0
201350,7,69,0,45,1,0,0,0
201350,8,294,0,197,3,0,0,0
201350,9,314,0,89,12,2,0,0
201350,10,272,1,137,9,2,0,0
201351,1,105,0,55,5,1,0,0
201351,2,111,0,66,2,2,0,0
201351,3,359,0,144,4,1,0,0
201351,4,350,2,176,0,0,0,0
201351,5,620,6,233,6,0,0,0
201351,6,476,4,218,7,1,0,0
201351,7,120,3,87,1,0,0,0
201351,8,285,0,186,2,2,0,0
201351,9,355,1,173,4,3,0,0
201351,10,338,0,238,8,1,0,0
201352,1,190,0,134,3,1,0,0
201352,2,223,2,128,4,2,0,0
201352,3,476,1,298,4,1,0,0
201352,4,325,1,166,0,1,0,0
201352,5,638,5,311,5,1,0,0
201352,6,184,1,116,1,2,0,0
201352,7,94,4,73,0,0,0,0
201352,8,404,0,306,6,1,0,0
201352,9,458,1,273,11,1,0,0
201352,10,405,1,307,4,0,0,0
201401,1,206,0,125,9,3,0,0
201401,2,233,1,122,1,1,0,0
201401,3,502,1,279,9,2,0,0
201401,4,446,1,159,2,0,0,0
201401,5,943,9,496,10,1,0,0
201401,6,299,1,188,6,2,0,0
201401,7,160,4,111,4,0,0,0
201401,8,450,0,312,7,0,0,0
201401,9,614,1,378,18,8,0,0
201401,10,368,1,272,10,2,0,0
201402,1,316,0,193,17,3,0,0
201402,2,260,2,135,2,0,0,0
201402,3,599,3,323,8,1,0,0
201402,4,543,1,212,1,0,0,0
201402,5,1160,7,582,12,0,0,0
201402,6,452,5,216,9,0,0,0
201402,7,163,3,118,2,0,0,0
201402,8,398,1,232,6,0,0,0
201402,9,804,5,462,24,11,0,0
201402,10,331,0,224,6,1,0,0
201403,1,405,1,230,18,2,0,0
201403,2,229,3,119,5,0,0,0
201403,3,671,2,377,7,1,0,0
201403,4,548,1,192,2,4,0,0
201403,5,1125,5,444,13,1,0,0
201403,6,440,2,200,5,4,0,0
201403,7,168,6,104,2,0,0,0
201403,8,351,0,190,4,4,0,0
201403,9,897,4,506,44,23,0,0
201403,10,334,1,186,3,2,0,0
201404,1,363,0,190,34,1,0,0
201404,2,249,3,137,6,3,0,0
201404,3,666,3,385,12,5,0,0
201404,4,480,3,136,1,5,0,0
201404,5,1001,27,376,8,8,0,0
201404,6,406,4,156,6,5,0,0
201404,7,134,2,73,2,0,0,0
201404,8,252,0,99,7,4,0,0
201404,9,865,5,431,37,39,0,0
201404,10,251,0,107,8,2,0,0
201405,1,336,1,166,14,4,0,0
201405,2,301,5,151,5,5,0,0
201405,3,536,1,285,10,4,0,0
201405,4,379,0,101,4,4,0,0
201405,5,823,23,258,6,4,0,0
201405,6,324,0,115,8,1,0,0
201405,7,118,2,53,1,2,0,0
201405,8,216,0,74,2,2,0,0
201405,9,631,5,223,29,27,0,0
201405,10,212,0,74,3,2,0,0
201406,1,317,1,120,28,2,0,0
201406,2,251,4,103,14,6,0,0
201406,3,584,2,333,14,8,0,0
201406,4,337,0,90,3,2,0,0
201406,5,711,2,193,10,4,0,0
201406,6,348,0,80,12,16,0,0
201406,7,83,0,27,1,4,0,0
201406,8,188,1,70,1,0,0,0
201406,9,529,1,190,32,41,0,0
201406,10,166,0,58,2,2,0,0
201407,1,273,1,105,16,4,0,0
201407,2,188,2,74,7,8,0,0
201407,3,451,1,222,8,9,0,0
201407,4,256,1,49,4,8,0,0
201407,5,599,7,141,6,3,0,0
201407,6,263,0,37,4,24,0,0
201407,7,70,0,18,3,1,0,0
201407,8,151,0,38,2,4,0,0
201407,9,458,2,145,30,42,0,0
201407,10,181,1,45,3,3,0,0
201408,1,250,0,78,19,2,0,0
201408,2,151,4,50,5,10,0,0
201408,3,435,0,191,14,18,0,0
201408,4,242,0,20,3,4,0,0
201408,5,571,5,115,3,14,0,0
201408,6,229,0,18,3,21,0,0
201408,7,51,1,13,3,2,0,0
201408,8,118,0,32,2,1,0,0
201408,9,347,3,121,15,38,0,0
201408,10,149,0,27,2,2,0,0
201409,1,195,0,47,25,5,0,0
201409,2,128,2,40,7,12,0,0
201409,3,334,1,123,5,9,0,0
201409,4,194,0,24,3,10,0,0
201409,5,520,6,86,6,9,0,0
201409,6,166,0,7,6,23,0,0
201409,7,48,0,8,4,0,0,0
201409,8,113,1,22,1,4,0,0
201409,9,384,4,96,17,44,0,0
201409,10,152,1,21,2,5,0,0
201410,1,154,0,24,25,6,0,0
201410,2,115,0,35,9,20,0,0
201410,3,289,0,89,6,17,0,0
201410,4,157,0,12,4,6,0,0
201410,5,502,1,55,4,16,0,0
201410,6,139,0,6,11,17,0,0
201410,7,33,0,8,1,4,0,0
201410,8,78,2,9,3,11,0,0
201410,9,314,3,70,23,36,0,0
201410,10,97,1,12,1,4,0,0
201411,1,155,0,28,34,11,0,0
201411,2,109,0,18,7,22,0,0
201411,3,307,1,72,17,18,0,0
201411,4,137,0,14,1,15,0,0
201411,5,389,0,47,6,10,0,0
201411,6,127,0,6,10,17,0,0
201411,7,37,1,10,3,4,0,0
201411,8,67,0,11,3,3,0,0
201411,9,336,3,62,30,39,0,0
201411,10,94,0,12,2,4,0,0
201412,1,168,0,16,60,19,0,0
201412,2,107,1,17,15,35,0,0
201412,3,257,1,49,18,45,0,0
201412,4,112,0,6,1,10,0,0
201412,5,361,2,32,6,13,0,0
201412,6,139,1,6,11,20,0,0
201412,7,22,0,2,1,0,0,0
201412,8,66,0,5,2,16,0,0
201412,9,268,5,25,20,45,0,0
201412,10,85,0,3,1,5,0,0
201413,1,175,0,16,59,24,0,0
201413,2,114,0,14,9,39,0,0
201413,3,275,1,29,19,58,0,0
201413,4,95,0,2,2,6,0,0
201413,5,327,1,24,11,15,0,0
201413,6,139,0,2,10,24,0,0
201413,7,25,1,1,5,3,0,0
201413,8,68,0,7,14,9,0,0
201413,9,235,3,19,17,26,0,0
201413,10,79,0,2,1,8,0,0
201414,1,179,0,5,57,39,0,0
201414,2,121,0,14,28,25,0,0
201414,3,270,0,22,34,63,0,0
201414,4,90,0,8,4,9,0,0
201414,5,316,1,22,11,25,0,0
201414,6,168,3,1,17,28,0,0
201414,7,25,0,1,2,3,0,0
201414,8,62,0,5,7,15,0,0
201414,9,214,0,10,12,43,0,0
201414,10,81,0,4,0,6,0,0
201415,1,175,0,4,63,43,0,0
201415,2,103,1,7,19,27,0,0
201415,3,240,0,9,29,82,0,0
201415,4,71,1,1,3,12,0,0
201415,5,263,0,11,7,30,0,0
201415,6,106,0,0,10,16,0,0
201415,7,18,0,1,1,5,0,0
201415,8,49,0,1,5,19,0,0
201415,9,236,1,6,4,58,0,0
201415,10,66,0,2,0,5,0,0
201416,1,140,0,2,42,25,0,0
201416,2,104,1,4,21,42,0,0
201416,3,213,0,1,31,47,0,0
201416,4,58,0,2,3,7,0,0
201416,5,263,2,3,13,29,0,0
201416,6,86,1,1,12,18,0,0
201416,7,17,0,0,1,4,0,0
201416,8,37,0,1,6,8,0,0
201416,9,213,0,2,20,49,0,0
201416,10,102,0,3,3,7,0,0
201417,1,158,0,1,38,42,0,0
201417,2,88,1,2,11,25,0,0
201417,3,192,2,4,35,52,0,0
201417,4,57,0,0,7,8,0,0
201417,5,271,1,14,17,33,0,0
201417,6,64,0,0,8,15,0,0
201417,7,6,0,2,0,1,0,0
201417,8,43,0,0,7,15,0,0
201417,9,158,1,1,8,39,0,0
201417,10,93,0,0,6,6,0,0
201418,1,125,0,1,29,28,0,0
201418,2,78,0,2,17,13,0,0
201418,3,138,4,2,20,29,0,0
201418,4,58,0,1,0,6,0,0
201418,5,256,0,1,16,30,0,0
201418,6,60,0,0,5,7,0,0
201418,7,11,0,0,1,1,0,0
201418,8,39,0,0,10,16,0,0
201418,9,191,1,2,11,58,0,0
201418,10,65,0,0,3,5,0,0
201419,1,91,0,0,7,18,0,0
201419,2,63,0,7,19,11,0,0
201419,3,105,2,0,14,19,0,0
201419,4,37,0,0,0,8,0,0
201419,5,238,2,0,8,27,0,0
201419,6,59,0,0,9,6,0,0
201419,7,19,0,0,5,1,0,0
201419,8,38,0,0,6,17,0,0
201419,9,195,0,0,11,58,0,0
201419,10,58,0,0,7,7,0,0
201420,1,61,0,0,4,14,0,0
201420,2,28,0,2,9,6,0,0
201420,3,113,5,0,17,15,0,0
201420,4,34,0,0,0,2,0,0
201420,5,208,1,1,9,19,0,0
201420,6,72,0,0,8,18,0,0
201420,7,8,0,0,1,2,0,0
201420,8,35,0,0,2,19,0,0
201420,9,254,1,3,31,62,0,0
201420,10,71,0,0,13,8,0,0
201421,1,52,0,0,3,7,0,0
201421,2,31,0,0,10,6,0,0
201421,3,84,0,0,4,2,0,0
201421,4,44,0,0,3,8,0,0
201421,5,180,1,0,16,14,0,0
201421,6,63,0,0,6,11,0,0
201421,7,5,0,0,2,1,0,0
201421,8,34,0,0,5,12,0,0
201421,9,185,2,0,24,52,0,0
201421,10,73,0,0,18,10,0,0
201422,1,35,0,0,0,4,0,0
201422,2,16,0,1,6,2,0,0
201422,3,51,1,0,4,3,0,0
201422,4,38,0,0,0,3,0,0
201422,5,168,1,0,8,15,0,0
201422,6,48,0,0,4,5,0,0
201422,7,4,0,0,0,2,0,0
201422,8,27,0,0,4,11,0,0
201422,9,250,0,0,51,66,0,0
201422,10,83,0,0,27,13,0,0
201423,1,14,0,0,1,0,0,0
201423,2,30,0,2,7,5,0,0
201423,3,43,0,0,2,0,0,0
201423,4,34,0,0,1,3,0,0
201423,5,133,0,1,2,3,0,0
201423,6,34,0,0,2,2,0,0
201423,7,3,0,0,0,0,0,0
201423,8,22,0,0,6,8,0,0
201423,9,165,0,0,38,47,0,0
201423,10,84,0,0,29,8,0,0
201424,1,14,0,0,0,1,0,0
201424,2,33,0,2,14,4,0,0
201424,3,33,0,0,2,0,0,0
201424,4,25,1,0,3,3,0,0
201424,5,102,0,1,1,1,0,0
201424,6,44,0,0,9,4,0,0
201424,7,3,0,0,2,0,0,0
201424,8,16,0,0,1,3,0,0
201424,9,187,1,0,44,41,0,0
201424,10,56,0,0,17,3,0,0
201425,1,13,0,0,0,0,0,0
201425,2,25,0,1,8,7,0,0
201425,3,32,0,0,1,0,0,0
201425,4,18,0,0,1,1,0,0
201425,5,84,0,0,3,2,0,0
201425,6,38,0,0,2,2,0,0
201425,7,2,0,0,1,0,0,0
201425,8,12,0,0,1,4,0,0
201425,9,181,1,1,30,33,0,0
201425,10,88,0,0,17,7,0,0
201426,1,6,0,0,0,1,0,0
201426,2,23,0,0,9,4,0,0
201426,3,30,0,0,0,0,0,0
201426,4,17,0,0,3,3,0,0
201426,5,71,0,0,1,0,0,0
201426,6,33,0,1,0,0,0,0
201426,7,22,0,0,0,0,0,0
201426,8,14,0,0,0,8,0,0
201426,9,181,0,0,17,35,0,0
201426,10,85,0,0,11,6,0,0
201427,1,6,0,0,0,0,0,0
201427,2,23,0,0,9,6,0,0
201427,3,26,0,0,1,0,0,0
201427,4,21,0,0,4,3,0,0
201427,5,57,0,0,2,0,0,0
201427,6,18,0,1,0,1,0,0
201427,7,23,0,0,0,0,0,0
201427,8,5,0,0,1,1,0,0
201427,9,148,0,1,24,17,0,0
201427,10,51,0,0,5,5,0,0
201428,1,2,0,0,0,0,0,0
201428,2,32,0,0,16,6,0,0
201428,3,26,0,0,0,1,0,0
201428,4,22,0,0,0,4,0,0
201428,5,62,0,0,4,0,0,0
201428,6,24,0,0,0,0,0,0
201428,7,6,0,0,0,0,0,0
201428,8,10,0,0,2,1,0,0
201428,9,135,1,1,18,17,0,0
201428,10,40,0,0,9,4,0,0
201429,1,13,0,0,0,0,0,0
201429,2,34,0,0,8,12,0,0
201429,3,23,0,0,0,0,0,0
201429,4,13,0,0,3,1,0,0
201429,5,77,0,0,2,0,0,0
201429,6,19,0,0,0,0,0,0
201429,7,11,0,0,2,0,0,0
201429,8,4,0,0,1,0,0,0
201429,9,142,0,0,14,17,0,0
201429,10,42,0,0,9,0,0,0
201430,1,15,0,0,1,0,0,0
201430,2,33,0,0,9,7,0,0
201430,3,11,0,0,0,0,0,0
201430,4,11,0,0,0,0,0,0
201430,5,68,0,1,1,0,0,0
201430,6,20,0,0,1,0,0,0
201430,7,14,0,0,0,0,0,0
201430,8,5,0,0,0,0,0,0
201430,9,135,1,1,22,10,0,0
201430,10,35,0,0,3,4,0,0
201431,1,9,0,0,0,0,0,0
201431,2,20,0,0,7,4,0,0
201431,3,22,0,0,0,0,0,0
201431,4,27,0,0,3,5,0,0
201431,5,71,0,0,1,1,0,0
201431,6,20,0,0,1,0,0,0
201431,7,5,0,0,0,0,0,0
201431,8,4,0,0,0,0,0,0
201431,9,131,0,1,31,12,0,0
201431,10,55,0,0,8,3,0,0
201432,1,4,0,0,1,0,0,0
201432,2,13,0,2,4,0,0,0
201432,3,42,0,0,0,1,0,0
201432,4,21,0,0,5,0,0,0
201432,5,60,2,2,4,0,0,0
201432,6,26,0,0,0,0,0,0
201432,7,2,0,0,0,0,0,0
201432,8,6,0,0,0,0,0,0
201432,9,158,0,0,26,10,0,0
201432,10,37,0,1,1,0,0,0
201433,1,2,0,0,1,0,0,0
201433,2,23,0,0,6,8,0,0
201433,3,15,0,0,0,0,0,0
201433,4,21,0,0,2,2,0,0
201433,5,60,0,0,7,0,0,0
201433,6,24,0,0,0,0,0,0
201433,7,2,0,0,0,0,0,0
201433,8,6,0,0,0,0,0,0
201433,9,179,0,0,31,5,0,0
201433,10,33,0,0,2,0,0,0
201434,1,2,0,0,0,0,0,0
201434,2,24,0,1,2,3,0,0
201434,3,29,0,0,0,0,0,0
201434,4,32,0,0,0,3,0,0
201434,5,74,0,0,0,1,0,0
201434,6,14,0,0,2,0,0,0
201434,7,11,0,0,0,0,0,0
201434,8,8,0,0,2,1,0,0
201434,9,158,0,1,37,10,0,0
201434,10,24,0,0,1,0,0,0
201435,1,10,0,0,3,0,0,0
201435,2,29,0,6,11,4,0,0
201435,3,25,0,0,2,0,0,0
201435,4,32,0,0,2,5,0,0
201435,5,77,0,0,2,2,0,0
201435,6,31,0,0,0,1,0,0
201435,8,13,0,0,1,0,0,0
201435,9,134,0,0,31,5,0,0
201435,10,49,0,0,8,0,0,0
201436,1,8,0,0,0,0,0,0
201436,2,21,0,2,3,4,0,0
201436,3,43,0,0,0,0,0,0
201436,4,39,0,1,0,7,0,0
201436,5,91,0,2,2,0,0,0
201436,6,53,0,0,0,1,0,0
201436,7,1,0,0,0,0,0,0
201436,8,8,0,0,0,0,0,0
201436,9,156,1,0,28,3,0,0
201436,10,50,0,2,8,2,0,0
201437,1,19,0,0,0,0,0,0
201437,2,22,0,1,2,0,0,0
201437,3,80,0,0,3,1,0,0
201437,4,60,0,0,2,7,0,0
201437,5,199,1,0,2,0,0,0
201437,6,37,0,0,2,3,0,0
201437,7,14,0,0,0,0,0,0
201437,8,47,0,0,0,0,0,0
201437,9,207,0,0,42,12,0,0
201437,10,60,0,0,12,1,0,0
201438,1,52,0,0,0,0,0,0
201438,2,35,0,2,6,1,0,0
201438,3,115,0,1,8,0,0,0
201438,4,73,0,0,2,2,0,0
201438,5,203,0,0,8,2,0,0
201438,6,56,0,0,6,1,0,0
201438,7,11,0,0,0,0,0,0
201438,8,45,0,0,1,0,0,0
201438,9,154,2,2,39,4,0,0
201438,10,47,0,0,6,0,0,0
201439,1,25,0,0,0,0,0,0
201439,2,43,0,0,17,5,0,0
201439,3,86,0,0,5,1,0,0
201439,4,67,0,0,3,8,0,0
201439,5,217,1,0,6,0,0,0
201439,6,43,0,0,4,0,0,0
201439,7,12,0,0,0,0,0,0
201439,8,41,0,0,2,1,0,0
201439,9,186,1,0,41,3,0,0
201439,10,49,0,0,5,0,0,0
201440,1,38,0,0,3,0,0,0
201440,2,59,0,1,12,2,0,0
201440,3,91,0,0,4,0,0,0
201440,4,96,0,0,9,9,0,0
201440,5,240,0,0,15,3,0,0
201440,6,74,0,0,7,2,0,0
201440,7,21,0,0,0,1,0,0
201440,8,45,0,0,6,4,0,0
201440,9,264,1,1,27,5,0,0
201440,10,61,0,0,7,1,0,0
201441,1,41,0,0,2,0,0,0
201441,2,68,0,3,19,2,0,0
201441,3,135,0,0,2,2,0,0
201441,4,136,0,0,16,10,0,0
201441,5,291,0,2,9,10,0,0
201441,6,94,0,0,8,4,0,0
201441,7,32,0,0,3,1,0,0
201441,8,43,0,0,7,0,0,0
201441,9,265,4,0,17,4,0,0
201441,10,118,0,0,28,1,0,0
201442,1,47,0,0,5,0,0,0
201442,2,61,0,1,29,3,0,0
201442,3,149,1,0,13,2,0,0
201442,4,191,0,0,44,7,0,0
201442,5,297,1,1,16,3,0,0
201442,6,110,0,1,17,6,0,0
201442,7,33,0,0,5,2,0,0
201442,8,43,0,0,4,2,0,0
201442,9,255,0,2,25,3,0,0
201442,10,129,0,0,45,0,0,0
201443,1,47,0,1,1,0,0,0
201443,2,77,0,1,22,2,0,0
201443,3,123,0,0,7,5,0,0
201443,4,167,0,1,26,4,0,0
201443,5,317,0,1,16,8,0,0
201443,6,170,0,0,27,1,0,0
201443,7,26,0,0,6,1,0,0
201443,8,43,0,0,7,4,0,0
201443,9,305,0,1,15,4,0,0
201443,10,166,0,0,64,0,0,0
201444,1,48,0,0,2,0,0,0
201444,2,87,0,3,15,1,0,0
201444,3,121,0,0,15,3,0,0
201444,4,160,0,0,36,10,0,0
201444,5,376,0,1,33,2,0,0
201444,6,167,2,0,43,4,0,0
201444,7,32,0,0,4,0,0,0
201444,8,63,0,0,14,2,0,0
201444,9,271,1,0,43,7,0,0
201444,10,170,0,0,54,0,0,0
201445,1,68,0,0,4,0,0,0
201445,2,88,0,2,16,4,0,0
201445,3,148,0,0,17,1,0,0
201445,4,203,1,1,70,5,0,0
201445,5,377,2,1,30,5,0,0
201445,6,242,2,0,94,8,0,0
201445,7,43,0,1,3,0,0,0
201445,8,87,0,0,42,0,0,0
201445,9,280,0,0,26,4,0,0
201445,10,271,0,1,133,2,0,0
201446,1,46,0,0,2,0,0,0
201446,2,88,0,8,18,5,0,0
201446,3,179,0,0,33,3,0,0
201446,4,189,2,0,63,3,0,0
201446,5,408,0,0,67,1,0,0
201446,6,246,5,0,118,5,0,0
201446,7,35,1,0,6,0,0,0
201446,8,89,1,0,54,0,0,0
201446,9,271,0,0,35,3,0,0
201446,10,244,0,0,125,1,0,0
201447,1,57,0,0,6,0,0,0
201447,2,94,0,5,33,2,0,0
201447,3,247,0,0,76,3,0,0
201447,4,168,1,0,80,8,0,0
201447,5,604,4,0,156,6,0,0
201447,6,397,9,0,175,12,0,0
201447,7,60,0,0,29,2,0,0
201447,8,149,0,0,107,4,0,0
201447,9,263,0,0,51,2,0,0
201447,10,251,0,0,89,2,0,0
201448,1,70,0,0,22,0,0,0
201448,2,66,0,1,25,3,0,0
201448,3,355,0,0,154,1,0,0
201448,4,272,0,0,134,11,0,0
201448,5,650,6,0,315,12,0,0
201448,6,243,1,0,143,5,0,0
201448,7,62,0,1,40,0,0,0
201448,8,204,0,1,156,4,0,0
201448,9,283,3,1,82,3,0,0
201448,10,213,0,1,80,5,0,0
201449,1,96,0,0,28,2,0,0
201449,2,110,0,4,47,3,0,0
201449,3,488,0,0,226,4,0,0
201449,4,367,0,0,222,10,0,0
201449,5,1174,3,0,671,15,0,0
201449,6,417,1,0,192,14,0,0
201449,7,131,0,2,89,4,0,0
201449,8,348,1,0,303,3,0,0
201449,9,419,2,1,162,7,0,0
201449,10,235,0,0,96,1,0,0
201450,1,141,1,0,60,1,0,0
201450,2,147,0,1,73,3,0,0
201450,3,645,3,1,371,5,0,0
201450,4,358,0,0,164,7,0,0
201450,5,1710,8,0,1087,20,0,0
201450,6,462,2,1,229,36,0,0
201450,7,243,4,2,171,8,0,0
201450,8,545,1,0,469,8,0,0
201450,9,495,4,0,207,8,0,0
201450,10,236,0,0,124,5,0,0
201451,1,204,0,0,102,2,0,0
201451,2,198,1,2,134,3,0,0
201451,3,745,3,0,503,7,0,0
201451,4,423,0,0,239,6,0,0
201451,5,1998,17,0,1243,33,0,0
201451,6,417,1,0,216,27,0,0
201451,7,214,3,0,149,6,0,0
201451,8,498,11,0,422,8,0,0
201451,9,669,2,0,305,8,0,0
201451,10,297,0,0,166,1,0,0
201452,1,298,1,1,155,0,0,0
201452,2,280,0,0,204,1,0,0
201452,3,912,1,0,640,6,0,0
201452,4,600,0,0,352,14,0,0
201452,5,1855,9,2,1129,17,0,0
